id,name,type,typecode,address,location,tel,pcode,pname,citycode,cityname,adcode,adname,gridcode,distance,business_area,timestamp,biz_ext,行业大类,行业中类,行业小类,Unnamed: 21,X,Y,wgs84_经度,wgs84_纬度
b125c29f-217d-393c-9fcf-b2d41788c8c2,中国石化中山南路加油站,汽车服务;加油站;中国石化,10101,中山南路160号,"118.783683,32.035431",025-84464054;025-84469172,320000,江苏省,25,南京市,320104,秦淮区,4818064202,609,新街口,2023-05-01 06:51:00,"{'rating': '4.7', 'cost': []}",汽车服务,加油站,中国石化,,118.783683,32.035431,118.77848157076804,32.037483276894264
be06d78e-24d8-30f2-b26b-7f54c7fb9f43,中国石化水关桥加油站,汽车服务;加油站;中国石化,10101,下关区水关桥73号,"118.757811,32.099098",025-58701208,320000,江苏省,25,南京市,320106,鼓楼区,4818161021,1250,幕府西路,2023-05-13 02:51:00,"{'rating': '4.6', 'cost': []}",汽车服务,加油站,中国石化,,118.757811,32.099098,118.75258242840933,32.1011449332634
880ed08d-5f6a-37c6-8045-7188c22a53f6,中国石化中央门加油站,汽车服务;加油站;中国石化,10101,建宁路27号,"118.777347,32.090118",025-85518371;159****9213,320000,江苏省,25,南京市,320106,鼓楼区,4818160220,821,中央门,2023-05-01 07:06:00,"{'rating': '4.4', 'cost': []}",汽车服务,加油站,中国石化,,118.777347,32.090118,118.77213288768236,32.09217545867399
9dd1e22c-2f78-3d72-9037-fa016261ead5,铨富汽车(长白街店),汽车服务;汽车养护/装饰;汽车养护,10400,洪武路街道长白街265-1,"118.795395,32.031934",157****6847;173****2124,320000,江苏省,25,南京市,320104,秦淮区,4818063321,670,大行宫,2023-04-21 01:14:00,"{'rating': '4.5', 'cost': []}",汽车服务,汽车养护/装饰,汽车养护,,118.795395,32.031934,118.79021150234122,32.03400109196663
513aae90-7b52-3d02-8a6a-27dcbd3b56d8,帝辕汽车装潢养护服务有限公司,汽车服务;汽车养护/装饰;汽车养护,10400,四条巷20号(公交车站),"118.798265,32.034927",025-84416445,320000,江苏省,25,南京市,320104,秦淮区,4818064302,1881,大行宫,2023-05-02 04:26:00,"{'rating': '4.2', 'cost': []}",汽车服务,汽车养护/装饰,汽车养护,,118.798265,32.034927,118.79308614734217,32.036999121241486
c6061a86-4e92-3be7-be99-6662ac96bd9f,高力汽配科技城,汽车服务;汽车配件销售;汽车配件销售,10800,迈皋桥街道栖霞大道18号,"118.836265,32.118392",[],320000,江苏省,25,南京市,320113,栖霞区,4818164602,935,[],2023-04-19 15:45:00,"{'rating': '4.8', 'cost': []}",汽车服务,汽车配件销售,汽车配件销售,,118.836265,32.118392,118.8311556250471,32.12055007699414
f432c854-ef80-322a-9e3f-b729be16e7ad,南京汉马汽车服务有限公司(虎踞南路店),汽车服务;汽车配件销售;汽车配件销售,10800,虎踞南路28号金墙大厦旁,"118.766931,32.039602",025-86560799,320000,江苏省,25,南京市,320104,秦淮区,4818064121,1621,汉中门,2023-05-09 05:41:00,"{""rating"": ""4.2"", ""cost"": []}",汽车服务,汽车配件销售,汽车配件销售,,118.766931,32.039602,118.76171234164602,32.04164012374584
037e031e-f371-3f12-85aa-b948a565e5b2,南京鸿鹄志科贸有限公司,汽车服务;汽车服务相关;汽车服务相关,10000,栖霞大道戴家库168号,"118.942366,32.145570",025-85770166;025-85770186;138****7340,320000,江苏省,25,南京市,320113,栖霞区,4818177511,1749,[],2023-04-09 14:36:00,"{'rating': '3.9', 'cost': []}",汽车服务,汽车服务相关,汽车服务相关,,118.942366,32.14557,118.9372879903324,32.147770900919404
e9f9aadf-b749-3128-810d-c239619357c8,中国石化安德门加油站,汽车服务;加油站;中国石化,10101,安德门(安德门地铁站4号口步行300米),"118.762424,31.989875",025-52415334,320000,江苏省,25,南京市,320114,雨花台区,4718768022,1958,安德门,2023-05-01 07:29:00,"{'rating': '4.7', 'cost': []}",汽车服务,加油站,中国石化,,118.762424,31.989875,118.7572073189854,31.99189931800657
acc195bf-e836-3df9-8ccf-421e8d992905,中国石化钟楼加油站,汽车服务;加油站;中国石化,10101,纬一路大瓜园(栖霞大道5号),"118.822670,32.117291",025-85328968,320000,江苏省,25,南京市,320113,栖霞区,4818164502,1052,迈皋桥,2023-05-01 06:52:00,"{'rating': '4.6', 'cost': []}",汽车服务,加油站,中国石化,,118.82267,32.117291,118.81753184523748,32.11942334338356
