id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0I1SROWBE,Twenty6DIY烫印服饰定制设计手工坊,政府机构及社会团体;社会团体;行业协会|体育休闲服务;娱乐场所;娱乐场所|科教文化服务;培训机构;培训机构|科教文化服务;展览馆;展览馆|科教文化服务;博物馆;博物馆,130407|080300|141400|140200|140100,关前后街23号,00853-68272832;17368272832,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,政府机构及社会团体,社会团体,行业协会|体育休闲服务,113.545188,22.193318,113.54007411799684,22.19624742444173
B0I1SROWBE,Twenty6DIY烫印服饰定制设计手工坊,政府机构及社会团体;社会团体;行业协会|体育休闲服务;娱乐场所;娱乐场所|科教文化服务;培训机构;培训机构|科教文化服务;展览馆;展览馆|科教文化服务;博物馆;博物馆,130407|080300|141400|140200|140100,关前后街23号,00853-68272832;17368272832,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,政府机构及社会团体,社会团体,行业协会|体育休闲服务,113.545188,22.193318,113.54007411799684,22.19624742444173
B073D00JVH,司法警察局路氹分局,政府机构及社会团体;公检法机构;公检法机关,130500,莲花路与莲花圆形地交叉口西220米,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,政府机构及社会团体,公检法机构,公检法机关,113.565627,22.135551,113.56056811672649,22.138500213049674
B0FFIR8WGG,澳门氹仔验车中心,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,溜冰路与机场大马路交叉口东北380米,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,113.581164,22.14721,113.57613181011877,22.150184237483863
B073D0MA1B,治安警察局出入境事务大楼,政府机构及社会团体;公检法机构;公安警察,130501,凼仔岛,00853-28725488,820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,政府机构及社会团体,公检法机构,公安警察,113.577424,22.161905,113.57238526612336,22.164880930148257
B0H6L5F36N,离岛政府综合服务中心,政府机构及社会团体;政府及社会团体相关;政府及社会团体相关,130000,凼仔哥英布拉街225号3层,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,政府机构及社会团体,政府及社会团体相关,政府及社会团体相关,113.561174,22.154984,113.55610407686927,22.157933106170205
B0FFI7DWN4,北安出入境事务厅,政府机构及社会团体;外国机构;外国机构相关,130200,北安码头一巷与北安码头大马路交叉口东北60米,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,政府机构及社会团体,外国机构,外国机构相关,113.577348,22.161812,113.57230915145756,22.1647878081202
B0FFLO801O,印务局,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,凼仔北安01地段多功能政府大楼,00853-28573822,820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,113.573823,22.160588,113.56877834698442,22.163559039821696
B073D0M6BK,澳门海关,政府机构及社会团体;政府机关;政府机关相关,130100,东亚运街与东亚运大马路交叉口东20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,政府机构及社会团体,政府机关,政府机关相关,113.547417,22.153525,113.54231199479035,22.15644496753949
B073D00EP1,澳门中级法院,政府机构及社会团体;公检法机构;法院,130503,四月二十五日前地终审及中级法院大楼,00853-28398411,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,法院,113.5459733,22.17988254,113.540862527119,22.18280901544729
B073D00EP0,澳门终审法院,政府机构及社会团体;公检法机构;法院,130503,四月二十五日前地终审及中级法院大楼,00853-28398411,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,法院,113.5459733,22.17988254,113.540862527119,22.18280901544729
B0FFI7GUJP,第一审法院,政府机构及社会团体;公检法机构;法院,130503,四月二十五日前地与终审法院前地交叉口东北20米,00853-83984397,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,法院,113.545995,22.179694,113.54088430103916,22.182620458026754
B073D00EOZ,终审及中级法院大楼,政府机构及社会团体;公检法机构;公检法机关,130500,孙逸仙大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公检法机关,113.545973,22.179883,113.5408622262344,22.182809474906307
B073D00EP4,澳门特别行政区立法会,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,立法会前地立法会大楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,113.545124,22.180458,113.54001075791037,22.18338266795748
B0K22U0EBE,招商投资促进局,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,130102,湖畔南街中国与葡语国家商贸合作服务平台综合体办公楼1、2层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,政府机关,省直辖市级政府及事业单位,113.544606,22.179341,113.53949133475945,22.18226402027695
B073D00EXS,中国葡语国家经贸合作论坛(澳门)常设秘书处,政府机构及社会团体;政府机关;政府机关相关,130100,澳门湖畔南街中国与葡语国家商贸合作服务平台综合体办公楼三层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,政府机关,政府机关相关,113.544089,22.179103,113.53897284984896,22.18202468672921
B073D00FU8,澳门司法警察局博彩罪案调查处,政府机构及社会团体;公检法机构;公安警察,130501,柏嘉街414号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公安警察,113.555296,22.183771,113.55021007274304,22.186719462994496
B073D00FU9,澳门司法警察局经济罪案调查处,政府机构及社会团体;公检法机构;公安警察,130501,柏嘉街414号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公安警察,113.555296,22.183771,113.55021007274304,22.186719462994496
B073D00FU7,澳门法警察局博彩及经济罪案调查厅,政府机构及社会团体;公检法机构;公安警察,130501,柏嘉街414号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公安警察,113.555296,22.183771,113.55021007274304,22.186719462994496
B073D00G4X,治安警察局澳门警务厅第三警司处外港新填海区警察分站,政府机构及社会团体;公检法机构;公安警察,130501,科英布拉街336号,00853-28725100,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公安警察,113.553955,22.184831,113.54886558614704,22.187777069855223
B073D0M6FI,消防局总部暨西湾湖行动站,政府机构及社会团体;公检法机构;消防机关,130504,何鸿燊博士大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,消防机关,113.542319,22.180715,113.53719754872829,22.183632944820364
B0FFL9JKLQ,初级法院刑事大楼,政府机构及社会团体;公检法机构;公检法机关,130500,何鸿燊博士大马路347号,00853-85970278,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,公检法机构,公检法机关,113.542382,22.181805,113.53726066545708,22.18472349603432
B073D00AX9,澳门红十字会(中土大厦),政府机构及社会团体;社会团体;红十字会,130405,宋玉生广场255、263号中土大厦A-P座3层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,政府机构及社会团体,社会团体,红十字会,113.555074,22.18574,113.54998738564478,22.1886887166597
