id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0KDY9UREC,新能源电单车贸易行,购物服务;专卖店;自行车专卖店|汽车销售;汽车销售;汽车销售,061208|020000,新马路缆厂巷芬记叉烧隔壁,00853-63711318,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,专卖店,自行车专卖店|汽车销售,113.542769,22.193081,113.53764808615516,22.19600448092509
B0KUR1AAY9,新能源电单车贸易行,购物服务;专卖店;自行车专卖店|汽车销售;汽车销售;汽车销售,061208|020000,"59号Tvda Areia Preta,Macao",00853-63711318,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,专卖店,自行车专卖店|汽车销售,113.554008,22.204964,113.54891743578764,22.20791724410436
B0FFJKWRYW,钜记手信(第十三分店),购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,060000|050000,凼仔官也街46-50号,00853-28827839,820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,购物服务,购物相关场所,购物相关场所|餐饮服务,113.561741,22.151006,113.55667262404864,22.15395459776319
B0KB6RCFUK,Venchi(威尼斯人购物中心),购物服务;服装鞋帽皮具店;品牌服装店|餐饮服务;甜品店;甜品店,061101|050900,望德圣母湾大马路威尼斯人购物中心L3层,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,服装鞋帽皮具店,品牌服装店|餐饮服务,113.564867,22.14596,113.55980584043904,22.148912065595542
B0K22CGQLO,ba&sh(威尼斯人购物中心),购物服务;服装鞋帽皮具店;品牌服装店|餐饮服务;餐饮相关场所;餐饮相关,061101|050000,望德圣母湾大马路威尼斯人购物中心L3层,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,服装鞋帽皮具店,品牌服装店|餐饮服务,113.566708,22.14417,113.56165082300062,22.147124378449806
B0I1XCQX0X,汤丽柏琦(澳门伦敦人购物中心),购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,061100|050000,伦敦人购物中心二楼2002A号铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,服装鞋帽皮具店,服装鞋帽皮具店|餐饮服务,113.569828,22.143191,113.56477710856907,22.1461497818072
B0KDY9ZMUR,Trigo dOuro,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,061100|050000,和谐大马路与石排湾马路交叉口东南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820008,圣方济各堂区,购物服务,服装鞋帽皮具店,服装鞋帽皮具店|餐饮服务,113.564045,22.125914,113.55898334139204,22.12885668288612
B0KALBFRUH,DON DON DONKI(Studio City)(新濠影汇),购物服务;购物相关场所;购物相关场所,060000,"Shop A1,Level 1,Studio City Macau,Macao",00853-28827291,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,购物相关场所,购物相关场所,113.567294,22.137885,113.56223842343182,22.14083782597446
B0I6PSKEPA,NY8新八佰伴(澳门上葡京综合度假村店),购物服务;购物相关场所;购物相关场所,060000,射击路澳门上葡京综合度假区2楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,购物相关场所,购物相关场所,113.57792,22.141551,113.57288333720015,22.14451961468425
B0ID0CMX7Z,澳门伦敦人购物中心,购物服务;商场;购物中心,060101,澳门路氹连贯公路,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,商场,购物中心,113.570143,22.143187,113.56509271352162,22.146146240919062
B0J1V7BMW4,cdf澳门上葡京店,购物服务;购物相关场所;购物相关场所,060000,射击路澳门上葡京综合度假村1层,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,购物相关场所,购物相关场所,113.578771,22.14155,113.57373564944642,22.144519549835884
B073D0M5VY,威尼斯人购物中心,购物服务;商场;购物中心,060101,望德圣母湾大马路,00853-28825705;00853-28828882,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,商场,购物中心,113.566925,22.1446,113.5618682421496,22.147554893396546
B073D00LY8,大运河购物中心,购物服务;商场;购物中心,060101,威尼斯人度假村酒店3层,00853-81177840,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,商场,购物中心,113.565862,22.144083,113.56080306863126,22.14703597622662
B0K1LAEKVH,澳门巴黎人购物中心,购物服务;商场;购物中心,060101,路凼城大马路与路凼连贯公路交叉口西北200米,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,商场,购物中心,113.566746,22.140619,113.5616891270226,22.143572040024534
B073D0M65P,迪斐世澳门四季名店,购物服务;购物相关场所;购物相关场所,060000,望德圣母湾大马路路凼金光大道四季名店1层,00853-28282833,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,购物相关场所,购物相关场所,113.566924,22.1446,113.56186724009676,22.14755489180584
B0FFFT2XKE,莎莎名妆(澳门伦敦人店),购物服务;个人用品/化妆品店;莎莎,061401,澳门路凼连贯公路澳门伦敦人2层2223-2225号铺,00853-28848298,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,个人用品/化妆品店,莎莎,113.570881,22.143877,113.56583206929004,22.146837575041744
B0K2XL0YZV,泡泡玛特(澳门伦敦人购物中心),购物服务;专卖店;儿童用品店,061207,路凼连贯公路澳门伦敦人购物中心L2层,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,专卖店,儿童用品店,113.570176,22.144287,113.56512570676168,22.14724672127192
B0FFJCRLT6,Apple 路氹金光大道,购物服务;家电电子卖场;数码电子,060306,伦敦人购物中心,00853-87917000,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,家电电子卖场,数码电子,113.56954,22.144553,113.56448846537464,22.147511892104696
B0J607ETEA,无印良品(威尼斯人购物中心店),购物服务;购物相关场所;购物相关场所,060000,澳门威尼斯人圣狮广场,00853-28515050,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,购物相关场所,购物相关场所,113.565929,22.145098,113.5608701445932,22.148051483922472
B0HRVXH8LM,万宁超市(威尼斯人购物中心),购物服务;个人用品/化妆品店;其它个人用品店,061400,望德圣母湾大马路威尼斯人购物中心3楼脸谱街315号铺,00853-28578420,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,个人用品/化妆品店,其它个人用品店,113.566854,22.145941,113.56179701105182,22.14889630586924
B0ID54BPQW,ARCTERYX始祖鸟(威尼斯人店),购物服务;服装鞋帽皮具店;品牌服装店,061101,澳门路氹填海区Venetian购物中心607号铺,00853-28222202,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,服装鞋帽皮具店,品牌服装店,113.566292,22.144579,113.56123393543407,22.147532869977884
B0FFF4VXW4,优衣库(威尼斯人购物中心),购物服务;服装鞋帽皮具店;品牌服装店,061101,望德圣母湾大马路威尼斯人购物中心L3层,00853-28828276,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,服装鞋帽皮具店,品牌服装店,113.566802,22.146267,113.56174488336336,22.149222350494995
B0FFFZHAC0,百老汇舞台,购物服务;特色商业街;特色商业街,061000,澳门路凼城莲花海滨大马路,00853-82908833,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,购物服务,特色商业街,特色商业街,113.557139,22.14371,113.55206021564544,22.14664705485266
B0FFIGMGA7,WiFi Go,购物服务;家电电子卖场;手机销售,060305,何贤绅士大马路与巴波沙大马路交叉口西北80米,00853-28283883,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家电电子卖场,手机销售,113.551883,22.21354,113.5467863370287,22.2164916152823
B0FFL5KR3R,大丰云石,购物服务;购物相关场所;购物相关场所,060000,工厂街218-222号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,购物相关场所,购物相关场所,113.551732,22.212166,113.54663502435318,22.21511682846712
B0JK1CG68F,可喜,购物服务;便民商店/便利店;便民商店/便利店,060200,何贤绅士大马路与关闸广场交叉口北180米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,便民商店/便利店,便民商店/便利店,113.555377,22.21375,113.5502893615798,22.216709039536315
B0JK1CJGSS,来发士多店,购物服务;便民商店/便利店;便民商店/便利店,060200,何贤绅士大马路与关闸广场交叉口西北180米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,便民商店/便利店,便民商店/便利店,113.554878,22.213522,113.54978911303364,22.21647993995617
B0JK1CG6D2,富丽商行,购物服务;便民商店/便利店;便民商店/便利店,060200,何贤绅士大马路与关闸广场交叉口西北200米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,便民商店/便利店,便民商店/便利店,113.554585,22.213521,113.54949536707372,22.21647833441789
B0JK1CERF1,昕旭便利拱北店,购物服务;便民商店/便利店;便民商店/便利店,060200,何贤绅士大马路与关闸广场交叉口西北220米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,便民商店/便利店,便民商店/便利店,113.55441,22.213632,113.5493199128696,22.21658900849555
B0JK1CEBXR,钓具用品转让,购物服务;专卖店;专营店,061200,何贤绅士大马路与关闸广场交叉口西北200米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,专卖店,专营店,113.554213,22.212978,113.54912245001796,22.2159343802709
B0K3MZHQ05,美少女环球美妆有限公司,购物服务;个人用品/化妆品店;其它个人用品店,061400,"地下B,Edificio Wa On,关闸巴波沙大马路澳门",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,个人用品/化妆品店,其它个人用品店,113.554211,22.212976,113.54912044501484,22.21593237543407
B0FFK27UCB,兰蔻(何贤绅士大马路店),购物服务;个人用品/化妆品店;其它个人用品店,061400,拱北昌盛路44号拱北口岸内珠海免税店名化区,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,个人用品/化妆品店,其它个人用品店,113.554071,22.21297,113.54898008586112,22.215926081274795
B0JRUZ2KQ7,711便利店口岸A店,购物服务;便民商店/便利店;便民商店/便利店,060200,"中国72,旁珠海站",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,便民商店/便利店,便民商店/便利店,113.55415,22.212713,113.54905930526816,22.215669160310824
B073D00BCT,澳门电讯(南慧阁店),购物服务;家电电子卖场;数码电子,060306,巴波沙大马路与台山新城市第三街交叉口南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家电电子卖场,数码电子,113.554229,22.212393,113.54913852847184,22.215349217975906
B073D00LVG,壹号广场,购物服务;购物相关场所;购物相关场所,060000,沙格斯大马路,15108940231,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.551775,22.182271,113.54668005068086,22.18521149798932
B0IG67HE7Z,爱马仕,购物服务;服装鞋帽皮具店;品牌皮具店,061103,沙格斯大马路壹号广场,00853-28229978;00853-28725338,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,服装鞋帽皮具店,品牌皮具店,113.551896,22.182033,113.5468013867186,22.184973674150125
B073D00LVI,Gucci(澳门壹号广场店),购物服务;服装鞋帽皮具店;品牌服装店,061101,大堂区格斯大马路壹号广场G24-26及118-120店,00853-28722762,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,服装鞋帽皮具店,品牌服装店,113.551775,22.182271,113.54668005068086,22.18521149798932
B0G31GVF8B,澳门一号广场,购物服务;商场;商场,060100,沙格斯大马路,00853-28222345;00853-28757661,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,商场,商场,113.551759,22.182415,113.5466639990132,22.18535551538274
B0JGVY74XR,卡地亚(壹号广场店),购物服务;购物相关场所;购物相关场所,060000,澳门外港新口岸新填海区壹号广场G1-2号铺,00853-63632010,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.551956,22.18242,113.54686152087214,22.185360944166565
B0FFK9HD47,CELINE(壹号湖畔店),购物服务;专卖店;专营店,061200,"Shop G35,One Central Macau",00853-28751241,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,专卖店,专营店,113.551803,22.182399,113.54670811678504,22.1853396050738
B0K3MZPBXH,PEAK HOUR HOUSE(壹号广场店),购物服务;购物相关场所;购物相关场所,060000,澳门壹号广场一楼130号,00853-63354828,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.552132,22.182474,113.54703798276022,22.18541534402729
B0FFIXJO0S,迪斐世澳门美高梅店(美妆世界),购物服务;购物相关场所;购物相关场所,060000,外港新填海区孙逸仙大马路澳门美高梅15-17号,00853-82971438,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.552783,22.182733,113.54769067774656,22.185675835073503
B0FFFXH8IN,Coach(MGM),购物服务;服装鞋帽皮具店;品牌皮具店,061103,城市日大马路与柏嘉街交叉口西100米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,服装鞋帽皮具店,品牌皮具店,113.553068,22.183198,113.54797639249423,22.18614161019811
B0JAXDYG6P,TFS时尚广场,购物服务;购物相关场所;购物相关场所,060000,城市日大马路与柏嘉街交叉口北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.554226,22.18381,113.5491373476902,22.18675626807263
B0JDVHLQN3,OMEGA(澳门美高梅店),购物服务;购物相关场所;购物相关场所,060000,澳门美高梅澳门外港新填海区孙逸仙大马路1/F1313A&B号铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.553502,22.18406,113.54841146540204,22.18700484017411
B0FFF65TRG,Gucci(澳门永利店),购物服务;服装鞋帽皮具店;品牌服装店,061101,大堂区仙德丽街永利澳门25店,00853-28785336,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,服装鞋帽皮具店,品牌服装店,113.55205,22.184513,113.54695563575096,22.187454902964458
B0FFJZPGK0,永利名店街,购物服务;特色商业街;特色商业街,061000,仙德丽街永利酒店内(近城市日前地),00853-28889966,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,特色商业街,特色商业街,113.551954,22.184954,113.54685935358796,22.187895854085795
B0I6RZTGKV,澳门永利GRAFF(格拉夫店),购物服务;购物相关场所;购物相关场所,060000,外港填海仙德丽街永利酒店名店街21号B铺,17368296708,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.550968,22.185145,113.54587071387203,22.18808477224615
B0J3L783YG,积家钟表专卖店(澳门永利店),购物服务;购物相关场所;购物相关场所,060000,贾罗布大马路38号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.550781,22.184974,113.5456832226077,22.18791329913221
B0KASHN7AU,澳门老佛爷百货,购物服务;购物相关场所;购物相关场所,060000,金银岛名胜世界购物广场L层L001,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.547862,22.184639,113.54275624824416,22.18757160120933
B0FFK95285,万宁超市(科英布拉街店),购物服务;超级市场;万宁超市,060415,英布拉街396-506号光辉苑(光辉商业中心)地下H座及I座,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,超级市场,万宁超市,113.555176,22.185291,113.55008967246977,22.188239764610987
B0H0MLOW6A,香奈儿(永利名店街),购物服务;个人用品/化妆品店;其它个人用品店,061400,外港填海区仙德丽街永利澳门酒店1楼,00853-28705111;00853-28728803,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,个人用品/化妆品店,其它个人用品店,113.551487,22.185422,113.5463910835031,22.18836300794604
B0FFFXFIOT,卡地亚(永利澳门店),购物服务;专卖店;珠宝首饰工艺品,061202,外港填海区仙德丽街永利澳门酒店名店街34号店,00853-63632010,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,专卖店,珠宝首饰工艺品,113.551094,22.185172,113.54599704983217,22.18811205862914
B0KBGCACLR,FIVE GUYS(澳门金银岛店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,061100,南湾湖1号YOHO金银岛名胜世界购物广场1楼LL-01号商铺,00853-28811216,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,113.547873,22.184555,113.54276728429518,22.187487596282345
B073D00FJ3,新苗超市(第十一店),购物服务;超级市场;超市,060400,科英布拉街475-487号中土(百德)大厦地下WXY铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,超级市场,超市,113.55497,22.18556,113.54988313352906,22.18850843830113
B0J3DMKDKS,Louis Vuitton Macau Wynn Resort,购物服务;专卖店;专营店,061200,外港填海区仙德丽街永利澳门酒店1楼,00853-28228800,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,专卖店,专营店,113.551323,22.185614,113.54622663386588,22.188554718898963
B0FFIZMYVV,大创百货(皇朝分店),购物服务;购物相关场所;购物相关场所,060000,半岛宋玉生广场192号东南亚花园地下R座,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.556494,22.18566,113.55141094918145,22.18861156652307
B073D00F8Z,7-ELEVEn(宋玉生广场中土大厦店),购物服务;便民商店/便利店;7-ELEVEn便利店,060201,宋玉生广场255、263号中土大厦,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,便民商店/便利店,7-ELEVEn便利店,113.555302,22.185888,113.5502159526902,22.188837236954484
B0K0RRJU0H,圣地牙哥古巴雪茄批发(皇朝店),购物服务;购物相关场所;购物相关场所,060000,圣德伦街435号皇朝广场R/C+1AP,19168690440,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,购物服务,购物相关场所,购物相关场所,113.554265,22.186561,113.54917627192796,22.18950833826188
B0FFIQSRY2,裕昌蛋庄,购物服务;综合市场;农副产品市场,060703,工业园大马路,00853-28920371,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,综合市场,农副产品市场,113.539551,22.206477,113.53441958138824,22.20939706281414
B073D00BUL,迅昌建筑机械公司,购物服务;购物相关场所;购物相关场所,060000,青洲河边马路与青洲里交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,购物相关场所,购物相关场所,113.543506,22.207158,113.53838634923508,22.210088157335083
B0FFI7LS0G,Kankei勤记化工贸易行(青洲工业大厦店),购物服务;家居建材市场;建材五金市场,060603,青洲里与青洲河边马路交叉口东南100米,00853-28718474,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家居建材市场,建材五金市场,113.544011,22.206134,113.53889288973195,22.209065035796066
B0JUY6D7HQ,虹光轩,购物服务;超级市场;超市,060400,澳门青涛大厦地下683号,00853-28403865,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,超级市场,超市,113.54582,22.20801,113.54070698741322,22.21094600410457
B0FFI7HM4N,黄敏瑜护士,购物服务;专卖店;专营店,061200,青洲大马路与莲花巷交叉口西北40米,00853-28573494,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,专卖店,专营店,113.546963,22.208099,113.54185322494708,22.21103771840813
B0KUOHZ5TI,卓越电车车行(青洲),购物服务;专卖店;自行车专卖店,061208,青洲河边马路377号青翠花园第3座,17205936362,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,专卖店,自行车专卖店,113.541883,22.206552,113.536758596191,22.209477957840264
B073D0M7IT,金发杂货米油(美居广场第二期新胜阁第2座店),购物服务;综合市场;农副产品市场,060703,青洲大马路与收容所街交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,综合市场,农副产品市场,113.547431,22.207757,113.54232256251582,22.21069668956133
B0JK1CKHDV,德国宝厨柜及电器陈列中心-澳门,购物服务;家居建材市场;厨卫市场,060604,青洲大马路与收容所街交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家居建材市场,厨卫市场,113.547448,22.207818,113.54233960626202,22.21075774959869
B073D00E7W,意大利道格拉斯瓷砖,购物服务;家居建材市场;建材五金市场,060603,沙梨头北街124-126,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家居建材市场,建材五金市场,113.547268,22.205928,113.5421592223051,22.208866690002363
B0H6JCEMSO,文记五金号,购物服务;家居建材市场;建材五金市场,060603,青洲上街173号地下,00853-28889955,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家居建材市场,建材五金市场,113.541961,22.205598,113.53683688951529,22.20852382652568
B073D00F3M,大进文具礼品,购物服务;文化用品店;文化用品店,060800,澳门美居广场第2期第2座,00853-28232710,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,文化用品店,文化用品店,113.547721,22.207716,113.54261337676913,22.210656345737867
B073D00FYX,羙居商场(美居广场第二期新胜阁第2座店),购物服务;购物相关场所;购物相关场所,060000,青洲大马路与和乐大马路交叉口西南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,购物相关场所,购物相关场所,113.547685,22.20772,113.54257727591084,22.21066026405946
B0KUT7AJM9,猫哩喵哩Home(澳门猫猫酒店),购物服务;专卖店;宠物用品店,061211,"地下AX座,Edificio Mei Kui Kuong Cheong",00853-65617911,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,专卖店,宠物用品店,113.547818,22.207584,113.54271065607836,22.21052452449052
B0FFMARY64,新花城超级市场(快盈分店),购物服务;超级市场;超市,060400,俾若翰街快盈大厦地下G、H铺,00853-28855032,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,超级市场,超市,113.545161,22.204145,113.540046346287,22.207078121376423
B073D00F3N,伟成五金(永胜阁店),购物服务;家居建材市场;建材五金市场,060603,青洲大马路481号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,购物服务,家居建材市场,建材五金市场,113.547772,22.207711,113.54266451953524,22.210651461603305
