id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0KDY9YEHT,MANON万安防盗系统工程,科教文化服务;传媒机构;传媒机构|公司企业;公司;公司|餐饮服务;餐饮相关场所;餐饮相关,141100|170200|050000,"2G Beco do Gamboa,Macao",00853-28481648,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,科教文化服务,传媒机构,传媒机构|公司企业,113.542658,22.190756,113.53753690764388,22.19367838581968
B073D0M6RC,筷子基社屋(筷子基街),科教文化服务;学校;幼儿园|生活服务;生活服务场所;生活服务场所,141204|070000,高士德街1号23号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,学校,幼儿园|生活服务,113.544377,22.203809,113.53926010281069,22.20674012569385
B073D00HIV,小宝宝督课中心(总社),科教文化服务;培训机构;培训机构|生活服务;生活服务场所;生活服务场所,141400|070000,消防队巷2号A-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,科教文化服务,培训机构,培训机构|生活服务,113.549061,22.197002,113.5439577765373,22.19994172000268
B0IRFM85WK,威尼斯人综艺馆,科教文化服务;会展中心;会展中心|体育休闲服务;体育休闲服务场所;体育休闲服务场所,140300|080000,望德圣母湾大马路路氹金光大道澳门威尼斯人西翼大堂1层,00853-28828877,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,会展中心,会展中心|体育休闲服务,113.564265,22.14492,113.55920261037907,22.14787064240669
B0KDY9YEHT,MANON万安防盗系统工程,科教文化服务;传媒机构;传媒机构|公司企业;公司;公司|餐饮服务;餐饮相关场所;餐饮相关,141100|170200|050000,"2G Beco do Gamboa,Macao",00853-28481648,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,科教文化服务,传媒机构,传媒机构|公司企业,113.542658,22.190756,113.53753690764388,22.19367838581968
B073D0M6RC,筷子基社屋(筷子基街),科教文化服务;学校;幼儿园|生活服务;生活服务场所;生活服务场所,141204|070000,高士德街1号23号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,学校,幼儿园|生活服务,113.544377,22.203809,113.53926010281069,22.20674012569385
B073D00HIV,小宝宝督课中心(总社),科教文化服务;培训机构;培训机构|生活服务;生活服务场所;生活服务场所,141400|070000,消防队巷2号A-B,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,科教文化服务,培训机构,培训机构|生活服务,113.549061,22.197002,113.5439577765373,22.19994172000268
B0IRFM85WK,威尼斯人综艺馆,科教文化服务;会展中心;会展中心|体育休闲服务;体育休闲服务场所;体育休闲服务场所,140300|080000,望德圣母湾大马路路氹金光大道澳门威尼斯人西翼大堂1层,00853-28828877,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,会展中心,会展中心|体育休闲服务,113.564265,22.14492,113.55920261037907,22.14787064240669
B073D00I7S,路环图书馆,科教文化服务;图书馆;图书馆,140500,路环十月初五马路,00853-28882254,820000,澳门特别行政区,1853,澳门特别行政区,820008,圣方济各堂区,科教文化服务,图书馆,图书馆,113.556106,22.113702,113.55102657276974,22.11662487734252
B0ID5HP4GI,石排湾图书馆,科教文化服务;图书馆;图书馆,140500,澳门路环蝴蝶谷大马路石排湾社区综合大楼六楼右转,[],820000,澳门特别行政区,1853,澳门特别行政区,820008,圣方济各堂区,科教文化服务,图书馆,图书馆,113.567119,22.125631,113.56206384476076,22.128578627196312
B0HGSS3M1T,石排湾公立学校,科教文化服务;学校;学校,141200,澳门路环石排湾蝴蝶谷大马路CN6a地段,00853-28314031,820000,澳门特别行政区,1853,澳门特别行政区,820008,圣方济各堂区,科教文化服务,学校,学校,113.565607,22.125684,113.5605487015782,22.128629208579422
B0J6ZCTNAZ,澳门镜湖护理学院,科教文化服务;科教文化场所;科教文化场所,140000,离岛医院大马路447号医疗综合体,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,科教文化场所,科教文化场所,113.572834,22.133088,113.5677893409357,22.136046993328662
B0JABNJPTS,伦敦人综艺馆,科教文化服务;展览馆;展览馆,140200,路凼连贯公路澳门伦敦人购物中心L4层,00853-28828818,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,展览馆,展览馆,113.571296,22.143882,113.5662478454116,22.146843164475616
B073D00ID3,澳门科技大学,科教文化服务;学校;高等院校,141201,伟龙马路,00853-28831622;00853-28881122;00853-88972221,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,学校,高等院校,113.573138,22.149323,113.56809285369708,22.152288809659368
B0HUN1BYWF,新濠天地水舞间,科教文化服务;培训机构;培训机构,141400,澳门澳门路氹连贯公路新濠天地水舞间剧院(澳门澳门路氹澳门路氹连贯公路,00853-88686688;00853-88686767,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,培训机构,培训机构,113.57311,22.146955,113.56806495415736,22.14991984960894
B073D00JQF,澳门国际学校,科教文化服务;学校;中学,141202,伟龙马路澳门科技大学K座与Q座,00853-28533700,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,学校,中学,113.574019,22.14812,113.56897548027392,22.151086494114963
B073D00IU5,龙环葡韵住宅式博物馆,科教文化服务;博物馆;博物馆,140100,官也街,00853-28827527;00853-89884000,820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,博物馆,博物馆,113.564998,22.15105,113.55993679675592,22.15400426692394
B073D00J5B,路氹历史馆,科教文化服务;展览馆;展览馆,140200,告利雅施利华街(澳门特别行政区嘉模堂区施督宪正街西50米),[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,科教文化服务,展览馆,展览馆,113.560659,22.149525,113.55558823796862,22.152471052107227
B0FFHWSWR9,军事展览馆,科教文化服务;科教文化场所;科教文化场所,140000,望德圣母湾大马路与望德圣母湾街交叉口西北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,科教文化服务,科教文化场所,科教文化场所,113.562391,22.147486,113.55732431519591,22.150434390756367
B0FFHWR5QC,纪念孙中山公园黄营均图书馆,科教文化服务;科教文化场所;科教文化场所,140000,何贤绅士大马路澳门纪念孙中山市政公园内(东侧),00853-28228162,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,科教文化场所,科教文化场所,113.551385,22.213316,113.54628702706005,22.21626645733753
B0K0KN29XR,保利美高梅博物馆,科教文化服务;博物馆;博物馆,140100,美高梅酒店1层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,博物馆,博物馆,113.552981,22.18286,113.54788918714952,22.185803303046484
B073D00KDP,澳门旅游塔会展娱乐中心,科教文化服务;会展中心;会展中心,140300,澳门南湾新填海区d区域1号地段,00853-28933339,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,会展中心,会展中心,113.54276,22.177044,113.53764008794644,22.179961692282625
B073D00FJM,母亲会圣约翰托儿所(波尔图街),科教文化服务;学校;幼儿园,141204,波尔图街403号光辉苑地下及二楼,00853-28725290;00853-28725291,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,幼儿园,113.554873,22.184728,113.54978594043612,22.187675939485075
B0FFL196JK,包剪揼托儿所,科教文化服务;学校;幼儿园,141204,"伦斯泰特大马路258号,Edificio Pak Tak,ER/C包剪揼托儿所地下及三楼",00853-28725135,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,幼儿园,113.554409,22.185601,113.54932070194435,22.188548293394955
B073D0M2ZF,澳门科学馆,科教文化服务;科技馆;科技馆,140600,孙逸仙大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,科技馆,科技馆,113.562085,22.18336,113.55701534184294,22.186321333472875
B073D0M4R5,圣若瑟大学,科教文化服务;培训机构;培训机构,141400,伦敦街60号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.557429,22.185276,113.55234827464926,22.18822928328131
B073D00B3L,创新中学,科教文化服务;学校;中学,141202,宋玉生广场255、263号中土大厦8-9层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,中学,113.555074,22.18574,113.54998738564478,22.1886887166597
B073D00AXA,永利澳门招聘及培训中心,科教文化服务;培训机构;培训机构,141400,宋玉生广场255、263号中土大厦4层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.555074,22.18574,113.54998738564478,22.1886887166597
B073D00B3K,澳门中西创新学院(中土大厦校区),科教文化服务;学校;高等院校,141201,宋玉生广场255、263号中土大厦8层,00853-87964220,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,高等院校,113.555346,22.185938,113.55026006052567,22.188887344835067
B073D00B3G,南湾出版有限公司,科教文化服务;传媒机构;出版社,141105,宋玉生广场255、263号中土大厦I座7层,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,传媒机构,出版社,113.555074,22.18574,113.54998738564478,22.1886887166597
B0FFI7FJ05,莲花卫视,科教文化服务;科教文化场所;科教文化场所,140000,宋玉生广场180号东南亚商业中心22楼A-V座,00853-28787606,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,科教文化场所,科教文化场所,113.556492,22.185517,113.551408953353,22.18846851116462
B0FFHWT298,澳门蒙特梭利教育中心,科教文化服务;培训机构;培训机构,141400,宋玉生广场与伦敦街交叉口北40米,00853-28229949,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.556708,22.18563,113.55162548070456,22.18858198312257
B073D00F8K,健康生活教育中心,科教文化服务;培训机构;培训机构,141400,飞南第街11号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.554155,22.1861,113.5490660192255,22.18904694371939
B0HD3RQQ75,Macao Science Center,科教文化服务;科教文化场所;科教文化场所,140000,孙逸仙大马路与冼星海大马路交叉口东南300米,00853-28880822,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,科教文化场所,科教文化场所,113.561912,22.183101,113.55684196729538,22.18606193023702
B073D0M4I3,澳门城市大学(金龙校区),科教文化服务;学校;成人教育,141205,澳门新口岸冼星海大马路金龙中心4层,00853-28781698;00853-85902222,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,成人教育,113.55914,22.185825,113.55406336212948,22.188781789326192
B073D00KBJ,同善堂中学附属幼稚园,科教文化服务;学校;幼儿园,141204,圣德伦街405号,00853-28727505,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,幼儿园,113.553918,22.186634,113.5488283756689,22.18958063966697
B073D00BLN,澳门艺术博物馆,科教文化服务;博物馆;博物馆,140100,冼星海大马路澳门文化中心,00853-87919800;00853-87919814,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,博物馆,博物馆,113.559729,22.185772,113.55465375792764,22.18872988353676
B073D0M4TF,教业中学(冼星海大马路),科教文化服务;学校;中学,141202,新口岸冼星海大马路,00853-28750013,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,中学,113.558376,22.186291,113.55329750579344,22.189246492724447
B073D00DR2,澳门工会联合总会主办业余进修中心,科教文化服务;培训机构;培训机构,141400,新口岸外港填海区罗马街85号建兴龙广场,00853-28750063,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.557137,22.186356,113.55205549074864,22.189309095210053
B0KARLEGVN,澳艺文化艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,葡京路2-4号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,科教文化场所,科教文化场所,113.5493,22.186627,113.5441980964782,22.189563590741663
B0FFLJ5W2N,铁赤道澳门重型机车藏馆,科教文化服务;展览馆;展览馆,140200,澳门友谊大马路197-223号新建业大厦M层铁赤道澳门重型机车藏馆,00853-28786120,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,展览馆,展览馆,113.550713,22.186904,113.54561491624789,22.189843841702384
B0J0TDWUFB,七田真教育中心,科教文化服务;培训机构;培训机构,141400,圣德伦街423号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.554154,22.186713,113.5490649774942,22.189660161345223
B0KKSPXO11,Eye Level创意思维教育中心2,科教文化服务;培训机构;培训机构,141400,"宋玉生广场258号,Praca Kin Heng Long,C皇朝5楼",00853-68816206,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,培训机构,培训机构,113.556413,22.186303,113.55132970721218,22.18925463502089
B073D00H98,教业中学附属小学暨幼稚园分校,科教文化服务;学校;幼儿园,141204,罗马街210号,00853-28750543,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,学校,幼儿园,113.55866,22.185785,113.55358221976716,22.188740857920973
B0G3APACVQ,澳门博彩业历史资料馆,科教文化服务;展览馆;展览馆,140200,澳门葡京酒店,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,科教文化服务,展览馆,展览馆,113.549521,22.186791,113.5444196907364,22.18972814684916
B0FFHD1JIO,沙梨头图书馆,科教文化服务;图书馆;图书馆,140500,沙梨头海边街69-81号,00853-28259220;00853-28259221,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,科教文化服务,图书馆,图书馆,113.542702,22.198986,113.5375805096225,22.2019113821043
B0KKZPRWJ8,Stemie International Education Center科创国际教育中心,科教文化服务;培训机构;培训机构,141400,"澳门筷子基俾若翰街东方海岸(第一座)地下H座02铺,",00853-62857137,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,培训机构,培训机构,113.543063,22.203646,113.53794227444732,22.206573876374343
B0FFG8YJV2,广大中学,科教文化服务;学校;中学,141202,筷子基街(筷子基社屋南侧),[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,学校,中学,113.544254,22.203267,113.53913678047908,22.20619764304839
B073D00I05,沙梨头坊众托儿中心,科教文化服务;学校;幼儿园,141204,"沙梨头麻子街21号A社学大厦地下,阁楼及一楼A,B单位",00853-28950640,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,科教文化服务,学校,幼儿园,113.543204,22.198513,113.53808401818728,22.20143944922383
B0H3DCUG3N,澳门圣若瑟教区中学第六校,科教文化服务;科教文化场所;科教文化场所,140000,青洲河边马路14-17号,00853-28270240,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,科教文化场所,科教文化场所,113.544453,22.208034,113.5393360522414,22.21096674867488
B073D00BL9,澳门自来水化验研究中心,科教文化服务;科研机构;科研机构,141300,青洲大马路718号,00853-28220088,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,科教文化服务,科研机构,科研机构,113.545114,22.207973,113.5399989655824,22.210907313241545
