id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B073D00BK4,夏巴工程(澳门)有限公司,公司企业;公司;公司|汽车销售;汽车销售;汽车销售,170200|020000,马揸度博士大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,公司企业,公司,公司|汽车销售,113.560018,22.202538,113.55494236645193,22.205502318346568
B0KDY1X6JE,Zhen Heng Mau Yiak Hong,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"Ching Choi Gdn bl 3,Macao",00853-63770584,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,公司企业,公司,公司|购物服务,113.542064,22.206471,113.53694013967434,22.20939737943439
B0KA2CHL8F,afonso亚丰素,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"号B,53大兴街澳门",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,公司企业,公司,公司|购物服务,113.546414,22.198744,113.54130327199806,22.20167822456975
B0KUT7DY8I,HIKVISION MACAU DEMO ROOM,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"CV-A,Son Heng Edf,3-3A Rde Espectacao de Almeida,Macao",00853-28760788,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,公司企业,公司,公司|购物服务,113.54803,22.197588,113.54292388722122,22.20052557461289
B0KDY9YU3W,Loft Clothing Store,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,光复街12号,00853-66893959,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,公司企业,公司,公司|购物服务,113.549975,22.199436,113.54487411866177,22.2023786204344
B0KDY1XM48,MaMaDay Vintage&Used,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,肥利喇亚美打大马路与若翰亚美打街交叉口东北60米,00853-66777527,820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,公司企业,公司,公司|购物服务,113.550998,22.194023,113.54590022648723,22.196965995342985
B0KDY9UE3Q,Selling Old Stuff,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"Edificio Fung Va,5H Rda Praia do Manduco,Macao",00853-63968324,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,公司企业,公司,公司|购物服务,113.53813,22.185502,113.53299557742258,22.188411074967995
B0KDY1WWQY,DHL Express Service Point Locker,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,黑沙环中街与东方明珠街交叉口南80米,00853-28372828,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,公司企业,公司,公司|购物服务,113.561622,22.206423,113.55654982178642,22.20939159298281
B0K3MZQLZ4,CA Trading company Limited,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"Macau,Areia Preta,Avde Vencesla Nam Fong,Fase I,5andar,DI",00853-68262173,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,公司企业,公司,公司|购物服务,113.56187,22.2018,113.5567986799286,22.204767456200493
B0KDY1ZFCD,DHL Express Service Point Locker,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"地铺大堂,澳门荷兰园大马路106-122号柏蕙花园AH-AM,澳门",00853-28372828,820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,公司企业,公司,公司|购物服务,113.555757,22.199796,113.55067120894071,22.202751068961728
B0KDY9UJKE,CLASSIC FINE FOODS(MACAU),公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,北安前地与信安马路交叉口北80米,00853-28820540,820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,公司企业,公司,公司|购物服务,113.571516,22.160872,113.56646717494628,22.16384003853201
B0KDY1T236,The Blissful Plantry,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,170200|060000,"澳门Beco Do Penacho,1C Vila Taipa Res-Do-Chao DOld",00853-62875056,820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,公司企业,公司,公司|购物服务,113.563515,22.150707,113.5584506060712,22.15365861314442
