id,name,type,typecode,address,location,tel,pcode,pname,citycode,cityname,adcode,adname,gridcode,distance,business_area,timestamp,biz_ext,行业大类,行业中类,行业小类,Unnamed: 21,X,Y,wgs84_经度,wgs84_纬度
8ba365e9-0bd1-373c-bbc2-60a26685b665,南京大有汽车贸易有限公司江北分公司,汽车销售;长安汽车销售;长安汽车销售|汽车维修;长安汽车维修;长安汽车维修,023000|033100,宁六路38号,"118.713461,32.153606",025-58648298,320000,江苏省,25,南京市,320111,浦口区,4818158710,95,江北新区,2023-04-23 17:13:00,"{""rating"": ""3.9"", ""cost"": []}",汽车销售,长安汽车销售,长安汽车销售|汽车维修,,118.713461,32.153606,118.7082564599719,32.15568718528172
80148e90-78cc-3ca3-8bdb-f8a8bc005aa4,上海大众快修,汽车销售;大众特约销售;上海大众销售|汽车维修;汽车维修;汽车维修,020101|030000,浦珠北路5号,"118.728985,32.125003",[],320000,江苏省,25,南京市,320111,浦口区,4818155800,1773,江北新区,2023-05-12 23:47:00,"{""rating"": ""4.1"", ""cost"": []}",汽车销售,大众特约销售,上海大众销售|汽车维修,,118.728985,32.125003,118.7237638045295,32.127062665846324
fc5da281-905a-3ff8-997b-a223f96d238a,南京公用发展股份有限公司中北汽车服务分公司,汽车销售;大众特约销售;上海大众销售|汽车维修;大众特约维修;上海大众维修,020101|030201,应天大街927号,"118.733345,32.021676",025-86383668,320000,江苏省,25,南京市,320105,建邺区,4818052812,547,江东,2023-05-12 23:47:00,"{""rating"": ""4.6"", ""cost"": []}",汽车销售,大众特约销售,上海大众销售|汽车维修,,118.733345,32.021676,118.7281296115327,32.02371040068623
956d12e5-ff96-374d-a885-35aefa143109,南京中升丰田汽车服务有限公司,汽车销售;丰田特约销售;一汽丰田销售|汽车维修;丰田特约维修;一汽丰田维修,021001|031101,软件大道10号(大明路地铁站4号口步行400米),"118.797918,31.983214",025-52458666;025-52458777,320000,江苏省,25,南京市,320114,雨花台区,4718767322,1727,宁南,2023-05-12 23:55:00,"{""rating"": ""4.7"", ""cost"": []}",汽车销售,丰田特约销售,一汽丰田销售|汽车维修,,118.797918,31.983214,118.79274329768198,31.985273702982813
8fe7aaaf-7e48-3888-ac1b-1fe6139b1012,江苏康泓汽车有限公司,汽车销售;通用特约销售;别克销售|汽车维修;通用特约维修;别克维修,020402|030502,集庆门大街江苏康泓别克,"118.762251,32.020037",025-85459152;4008307360;96889699,320000,江苏省,25,南京市,320105,建邺区,4818062012,1653,集庆门,2023-05-12 23:53:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,通用特约销售,别克销售|汽车维修,,118.762251,32.020037,118.75703144935235,32.02206819150238
270584c0-6668-3503-8269-31661c05a469,南京长安汽车有限公司,汽车销售;汽车销售;汽车销售,20000,永阳镇毓秀路85号,"119.018361,31.631624",[],320000,江苏省,25,南京市,320117,溧水区,4719305121,1928,[],2023-04-24 14:06:00,"{""rating"": ""4.8"", ""cost"": []}",汽车销售,汽车销售,汽车销售,,119.018361,31.631624,119.01308250389056,31.63353149594641
f0763738-4610-3a39-bade-3962bb4e996e,长安福特,汽车销售;福特特约销售;福特销售,21800,学山北路与汶溪路交叉口北180米,"118.867490,31.338830",[],320000,江苏省,25,南京市,320118,高淳区,4718060911,282,[],2023-04-13 20:26:00,"{""rating"": ""3.8"", ""cost"": []}",汽车销售,福特特约销售,福特销售,,118.86749,31.33883,118.8625075870486,31.341005132460488
90bdcec7-7395-3cdb-a325-6aedc974050f,南京宁宝汽车服务有限公司,汽车销售;宝马特约销售;宝马销售|汽车维修;宝马特约维修;宝马维修,020600|030700,大明路278号,"118.802764,31.990569",025-52600123;025-83103300,320000,江苏省,25,南京市,320104,秦淮区,4718768420,524,红花,2023-05-12 23:50:00,"{""rating"": ""4.8"", ""cost"": []}",汽车销售,宝马特约销售,宝马销售|汽车维修,,118.802764,31.990569,118.79759734405276,31.99263811391681
06d6cfbc-4987-35cb-983e-6eda4cfc97d7,南京景山福联汽车贸易服务有限公司,汽车销售;福特特约销售;福特销售|汽车维修;福特特约维修;福特维修|公司企业;公司企业;公司企业,021800|031900|170000,天元中路123号(小龙湾地铁站出入口旁),"118.831909,31.928134",025-51181787;025-52105888;025-52125333,320000,江苏省,25,南京市,320115,江宁区,4718761611,1203,双龙大道,2023-05-12 23:52:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,福特特约销售,福特销售|汽车维修,,118.831909,31.928134,118.82680779492988,31.930241606294643
d93c0bba-98d1-387f-a1b0-a23fa6c8cf15,江苏苏舜锦尚汽车销售服务有限公司,汽车销售;克莱斯勒特约销售;克莱斯勒销售|汽车维修;克莱斯勒特约维修;克莱斯勒维修,022500|032600,软件大道8号,"118.798345,31.983630",025-52341888;025-52880018,320000,江苏省,25,南京市,320114,雨花台区,4718768302,1728,宁南,2023-04-18 03:32:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,克莱斯勒特约销售,克莱斯勒销售|汽车维修,,118.798345,31.98363,118.79317100544066,31.98569045891901
40d9d49b-7ddd-3d1e-b915-0ad387d440cd,广汽本田雨田店,汽车销售;本田特约销售;广汽本田销售|汽车维修;本田特约维修;广汽本田维修,020201|030301,卡子门大街86号(大明路地铁站4号口步行480米),"118.800754,31.982346",025-52430243;025-86916970;025-86916971,320000,江苏省,25,南京市,320114,雨花台区,4718767420,1466,宁南,2023-05-12 23:48:00,"{""rating"": ""4.3"", ""cost"": []}",汽车销售,本田特约销售,广汽本田销售|汽车维修,,118.800754,31.982346,118.79558441520598,31.98440995638533
1a10be09-242b-392c-b138-0d20b46a37f4,江苏安吉汽车销售服务有限公司,汽车销售;大众特约销售;上海大众销售|汽车维修;大众特约维修;上海大众维修,020101|030201,卡子门大街78号(大明路地铁站4号口步行300米),"118.800080,31.983626",025-52455656;025-52455757,320000,江苏省,25,南京市,320114,雨花台区,4718768400,1613,宁南,2023-05-12 23:54:00,"{""rating"": ""4.2"", ""cost"": []}",汽车销售,大众特约销售,上海大众销售|汽车维修,,118.80008,31.983626,118.794909082931,31.985689178663865
8e0abf68-7561-3a49-8836-c28bb749f339,东风日产南京华星专营店,汽车销售;日产特约销售;东风日产销售|汽车维修;日产特约维修;东风日产维修,020701|030802,红花街道大明路274号,"118.803784,31.991519",025-52608822;025-52618800;025-52618811,320000,江苏省,25,南京市,320104,秦淮区,4718768420,481,红花,2023-04-21 00:54:00,"{""rating"": ""4.4"", ""cost"": []}",汽车销售,日产特约销售,东风日产销售|汽车维修,,118.803784,31.991519,118.79861916003,31.99359001508059
efb033b4-d115-3470-99df-45191b2da784,长安马自达(南京天和店),汽车销售;福特特约销售;马自达销售|汽车维修;汽车维修;汽车维修,021802|030000,土城头双桥门高架口(宜家超市往北100米),"118.796589,31.996175",025-52458333;025-52887522;025-52887533,320000,江苏省,25,南京市,320104,秦淮区,4718769312,408,红花,2023-05-12 23:48:00,"{""rating"": ""4.4"", ""cost"": []}",汽车销售,福特特约销售,马自达销售|汽车维修,,118.796589,31.996175,118.79141081395296,31.99823567266748
220c1b1e-4f80-33ba-ace3-496734861a36,东风本田汽车宝铁龙特约销售服务店,汽车销售;本田特约销售;东风本田销售|汽车维修;本田特约维修;东风本田维修,020202|030302,柳洲北路2号,"118.718516,32.138671",025-58490999;025-58493450;025-58493460,320000,江苏省,25,南京市,320111,浦口区,4818156711,1815,江北新区,2023-05-12 23:49:00,"{""rating"": ""4.4"", ""cost"": []}",汽车销售,本田特约销售,东风本田销售|汽车维修,,118.718516,32.138671,118.71330559772768,32.14074336698853
a1e09a44-e5ff-3c8d-a739-0e72e285df15,名爵南京绅华潮选4S店,汽车销售;名爵销售;名爵销售|汽车维修;名爵维修;名爵维修,022700|032800,红山路90号东华红山汽车生活广场,"118.810097,32.088138",025-85403997;025-85407219;189****6652,320000,江苏省,25,南京市,320102,玄武区,4818160412,1686,红山,2023-05-12 23:48:00,"{""rating"": ""4.6"", ""cost"": []}",汽车销售,名爵销售,名爵销售|汽车维修,,118.810097,32.088138,118.80493551149962,32.09024144852482
9beb9e98-5560-3ba8-8669-3068f9462bb5,东风日产南京汉虹专营店,汽车销售;日产特约销售;东风日产销售|汽车维修;日产特约维修;东风日产维修,020701|030802,幕府东路228-2号,"118.806174,32.115164",025-85335678;025-85336767;4008726214,320000,江苏省,25,南京市,320113,栖霞区,4818163421,1553,迈皋桥,2023-05-12 23:51:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,日产特约销售,东风日产销售|汽车维修,,118.806174,32.115164,118.80100232940376,32.117266191479004
a4a502be-6809-3356-ad49-f19fefbe35b8,一汽马自达(南京通孚源店),汽车销售;福特特约销售;马自达销售|汽车维修;福特特约维修;马自达维修,021802|031902,幕府东路228-2号,"118.805752,32.114611",025-52238333;025-52238666,320000,江苏省,25,南京市,320113,栖霞区,4818163421,1596,迈皋桥,2023-05-02 04:26:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,福特特约销售,马自达销售|汽车维修,,118.805752,32.114611,118.80057956917966,32.11671236629554
14f54bc2-5fb5-37fd-a8f5-2c10ca5928ec,南京朗驰集团苏奥汽车销售服务有限公司,汽车销售;奥迪特约销售;一汽-大众奥迪销售|汽车维修;奥迪特约维修;一汽-大众奥迪维修,020301|030401,栖霞大道2号(晓庄轿车园),"118.820313,32.115804",025-85337777;025-85391627;189****8372,320000,江苏省,25,南京市,320113,栖霞区,4818163521,1244,迈皋桥,2023-05-12 23:48:00,"{""rating"": ""4.4"", ""cost"": []}",汽车销售,奥迪特约销售,一汽-大众奥迪销售|汽车维修,,118.820313,32.115804,118.81516999593434,32.11793165093447
4733e6f3-a07d-3691-b952-1007e1980ea7,广汽丰田南京大政仙尧路店,汽车销售;丰田特约销售;广汽丰田销售|汽车维修;丰田特约维修;广汽丰田维修,021002|031102,仙尧路27号(312国道旁),"118.889853,32.105582",025-85667755;025-85667788,320000,江苏省,25,南京市,320113,栖霞区,4818172120,1142,尧化,2023-05-12 23:55:00,"{""rating"": ""4.8"", ""cost"": []}",汽车销售,丰田特约销售,广汽丰田销售|汽车维修,,118.889853,32.105582,118.88482375193944,32.107808967111865
6a47fd71-080d-3409-b5dc-ef7be8c33603,南京黄埔汽车销售服务有限公司,汽车销售;大众特约销售;上海大众销售|汽车维修;大众特约维修;上海大众维修,020101|030201,珠江路659号,"118.813441,32.046088",025-84815118;025-84821684;025-84826093,320000,江苏省,25,南京市,320102,玄武区,4818065510,1424,[],2023-05-12 23:49:00,"{""rating"": ""4.6"", ""cost"": []}",汽车销售,大众特约销售,上海大众销售|汽车维修,,118.813441,32.046088,118.8082901228409,32.04818824082596
4e33d59f-0ab1-30bd-8544-4db70fae3ce6,江苏协众晨友汽车有限公司,汽车销售;大众特约销售;一汽-大众销售|汽车维修;大众特约维修;一汽-大众维修,020102|030202,大明路130号(原旧机动车交易市场对面),"118.811163,32.007527",025-52600037;025-52602288;025-52605588,320000,江苏省,25,南京市,320104,秦淮区,4818060422,184,红花,2023-05-12 23:55:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,大众特约销售,一汽-大众销售|汽车维修,,118.811163,32.007527,118.8060110500706,32.00961439110243
0ff75f9d-dcd4-385d-9325-1ebd20145ae0,南京亿海汽车销售服务有限公司,汽车销售;汽车销售;汽车销售,20000,大明路145号,"118.808191,31.998573",025-52622193,320000,江苏省,25,南京市,320104,秦淮区,4718769421,1660,红花,2023-05-03 12:48:00,"{""rating"": ""4.4"", ""cost"": []}",汽车销售,汽车销售,汽车销售,,118.808191,31.998573,118.80303397297284,32.000653117646905
fa6c191c-787d-3a3f-b3b0-de763a278ac6,南京中升迎宾丰田汽车销售服务有限公司,汽车销售;丰田特约销售;一汽丰田销售|汽车维修;丰田特约维修;一汽丰田维修|汽车服务;汽车服务相关;汽车服务相关,021001|031101|010000,光华路119号(百安居向东500米),"118.858796,32.019440",025-66606699;025-66626222;025-66629222,320000,江苏省,25,南京市,320104,秦淮区,4818062802,1535,光华路,2023-05-12 23:49:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,丰田特约销售,一汽丰田销售|汽车维修,,118.858796,32.01944,118.85373915950262,32.02161545785238
d2f9ed62-ae69-3c2e-b2a6-b82c68ee22bb,江苏华通汽车销售服务有限公司,汽车销售;通用特约销售;别克销售|汽车维修;通用特约维修;别克维修,020402|030502,卡子门大街58号(大明路地铁站1号口步行320米),"118.798099,31.986265",025-52886683;025-52886687;025-52886688,320000,江苏省,25,南京市,320114,雨花台区,4718768312,1765,宁南,2023-05-12 23:52:00,"{""rating"": ""4.1"", ""cost"": []}",汽车销售,通用特约销售,别克销售|汽车维修,,118.798099,31.986265,118.79292433298284,31.98832568784581
a5e04fe8-9e64-35dd-bda7-0701cc63fbb0,江苏华海雪莱汽车销售服务有限公司,汽车销售;通用特约销售;雪佛兰销售|汽车维修;通用特约维修;雪佛兰维修,020403|030503,东麒路1号汽车4S园内,"118.878974,31.980646",025-52708722;025-52708755;4009729291,320000,江苏省,25,南京市,320115,江宁区,4718777020,1332,[],2023-05-12 23:46:00,"{""rating"": ""4.6"", ""cost"": []}",汽车销售,通用特约销售,雪佛兰销售|汽车维修,,118.878974,31.980646,118.87394804749484,31.98283747577161
36123bc5-ca2d-32f0-a989-0fa1df9be1de,江苏华海荣达汽车销售服务有限公司,汽车销售;荣威销售;荣威销售|汽车维修;荣威维修;荣威维修,022600|032700,东山工业集中区东麒路(汽车4S园),"118.878857,31.980378",025-52708922;025-52708955;025-52708957,320000,江苏省,25,南京市,320115,江宁区,4718777010,1362,[],2023-05-09 05:42:00,"{""rating"": ""4.6"", ""cost"": []}",汽车销售,荣威销售,荣威销售|汽车维修,,118.878857,31.980378,118.87383095722394,31.98256930649064
56e65438-c4a1-3b4e-9153-13e7130536b0,江苏华通和盛汽车销售服务有限公司,汽车销售;通用特约销售;别克销售|汽车维修;通用特约维修;别克维修,020402|030502,东麒路1号汽车4S园内,"118.879350,31.980940",025-52708622;025-52708655;134****0484,320000,江苏省,25,南京市,320115,江宁区,4718777021,1284,[],2023-05-12 23:49:00,"{""rating"": ""4.5"", ""cost"": []}",汽车销售,通用特约销售,别克销售|汽车维修,,118.87935,31.98094,118.87432438494692,31.983131885351074
