id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
f889bea4-dd50-3587-8fbc-8e743cfe48cd,江西省,360000,南昌市,791,青云谱区,360104,青云谱李晓华诊所,三店新苑北区东门旁,"115.916089,28.622130",139****6119,三家店,医疗保健服务,诊所,诊所,090300,2024-08-28 17:02:13,115.916089,28.62213,115.91125543880403,28.625526327430265
afa70ec6-58de-3328-909e-e4aa0671f770,江西省,360000,南昌市,791,青云谱区,360104,南昌市医科所附属医院,井冈山大道198号,"115.916173,28.626051",0791-87553777,[],医疗保健服务,综合医院,综合医院,090100,2024-08-30 07:59:04,115.916173,28.626051,115.91133911176377,28.629445217802864
3471f960-2528-30ef-a2dd-8c8e8798f4fd,江西省,360000,南昌市,791,青云谱区,360104,青云谱镇预防接种门诊,井冈山大道82号,"115.917846,28.624682",[],[],医疗保健服务,诊所,诊所,090300,2024-08-03 19:18:40,115.917846,28.624682,115.91301167517103,28.62807579568646
7fbf4e55-2357-309d-abc0-e808fa966c4f,江西省,360000,南昌市,791,青云谱区,360104,江西省火电建设公司职工医院,井冈山大道与广州路交叉口,"115.918856,28.621649",[],三家店,医疗保健服务,综合医院,综合医院,090100,2024-08-30 09:44:04,115.918856,28.621649,115.91402151336897,28.62504363161376
e5383348-d099-3792-9fd9-aa81d7bb1630,江西省,360000,南昌市,791,青云谱区,360104,昌南社区服务中心预防接种门诊,井冈山大道2-1号2层,"115.918848,28.621614",0791-85262458,三家店,医疗保健服务,疾病预防机构,疾病预防,090500,2024-08-29 20:32:14,115.918848,28.621614,115.9140135194246,28.62500865597793
93a7722c-c3ae-3907-9a53-00415d185307,江西省,360000,南昌市,791,青云谱区,360104,三家店街道昌南社区卫生服务中心,井冈山大道2-1号,"115.918865,28.621655",0791-85208067;0791-85217541,三家店,医疗保健服务,综合医院,卫生院,090102,2024-05-14 02:04:15,115.918865,28.621655,115.9140305091365,28.62504962159231
0219f0f8-68ef-3d89-a3da-3e2e050736bd,江西省,360000,南昌市,791,青云谱区,360104,胡泽民,井冈山大道辅路与火电路交叉口北100米,"115.919047,28.623475",[],三家店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-01-31 16:27:58,115.919047,28.623475,115.91421229113708,28.62686853079149
fbd8a95e-2ad1-3fe3-8b70-b9fdc82ed0a2,江西省,360000,南昌市,791,青云谱区,360104,林兰健康养生馆,南苑一路与南苑二路交叉口西80米,"115.918123,28.620018",[],三家店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-08-01 02:46:31,115.918123,28.620018,115.91328893266189,28.62341402914292
47cd7416-3207-34d9-9812-0e4c53c88768,江西省,360000,南昌市,791,青云谱区,360104,小百灵儿童康复中心,井冈山大道101号1号楼,"115.918408,28.625779",[],[],医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-09-03 02:55:14,115.918408,28.625779,115.91357337593512,28.629171807006145
7af12ee2-6a26-3a0c-b869-b1763afcc574,江西省,360000,南昌市,791,青云谱区,360104,青云谱樊荣综合门诊部口腔科,南苑一路与南苑二路交叉口东北40米,"115.919235,28.620298",150****7187,三家店,医疗保健服务,专科医院,口腔医院,090202,2024-08-30 01:40:26,115.919235,28.620298,115.91440045572834,28.62369304098456
3529462e-2abe-3672-b7b1-1a8110b807ef,江西省,360000,南昌市,791,青云谱区,360104,青云谱镇卫生院(建设中),井冈山大道82号,"115.917664,28.624553",0791-88229129,[],医疗保健服务,综合医院,卫生院,090102,2024-07-26 03:34:07,115.917664,28.624553,115.91282975110528,28.627946993763672
433e2ba5-323d-350c-abc4-de54d013fab2,江西省,360000,南昌市,791,青云谱区,360104,南昌市生殖医院(暂停营业),井冈山大道198号(13中对面),"115.916149,28.626140",0791-85211168,[],医疗保健服务,专科医院,专科医院,090200,2024-04-26 00:17:27,115.916149,28.62614,115.91131511161772,28.62953418638016
37451726-1344-3e63-b76c-a8375a282767,江西省,360000,南昌市,791,青山湖区,360111,楚济堂大药房,南京东路78号,"115.929000,28.682708",181****3050,[],医疗保健服务,医药保健销售店,药房,090601,2024-07-30 22:56:02,115.929,28.682708,115.92415392994418,28.68605841518108
c88a054f-1d72-3ada-adb9-854d4821afe7,江西省,360000,南昌市,791,青山湖区,360111,南昌市国民体质监测中心,艾溪湖管理处洪都北大道八一体育馆北门,"115.927490,28.682817",[],湖坊,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-07-08 13:41:39,115.92749,28.682817,115.92264526829295,28.686169137928125
7de90461-4cdb-3917-8ea7-07f8676b9362,江西省,360000,南昌市,791,青山湖区,360111,共享热灸元气馆,洪都北大道299号高能金域名都首座12栋一楼113室,"115.927643,28.679817",133****1491,湖坊,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-09-02 15:35:36,115.927643,28.679817,115.9227983699682,28.683170744942995
2c71501a-b78d-3279-ad4a-5ade37482e9a,江西省,360000,南昌市,791,青山湖区,360111,有不为国医馆,桃溪路与南京东路交叉口北40米,"115.931069,28.682575",[],塘山,医疗保健服务,医药保健销售店,药房,090601,2024-08-22 21:19:19,115.931069,28.682575,115.92622091206246,28.685922883482533
d19d7ae8-8422-35e6-a2fd-2f5274df864f,江西省,360000,南昌市,791,青山湖区,360111,成人用品,南京东路与桃溪路交叉口东40米,"115.931286,28.682310",158****9023,塘山,医疗保健服务,医药保健销售店,医疗保健用品,090602,2024-08-25 15:01:17,115.931286,28.68231,115.92643770776284,28.68565775679596
efbbec78-0406-346e-ac38-0aac7b7a4c91,江西省,360000,南昌市,791,青山湖区,360111,薇丝瑞成人用品情趣店,南京东路95号,"115.931424,28.682746",[],塘山,医疗保健服务,医药保健销售店,医疗保健用品,090602,2024-06-20 08:31:53,115.931424,28.682746,115.92657552966962,28.68609331492272
becc3bab-2be2-3202-92b4-14141e665296,江西省,360000,南昌市,791,青山湖区,360111,沁音光阁能量疗愈体验馆,湖滨东路55号金色水岸F3层,"115.930711,28.683924",19168277678,塘山,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-06-03 20:04:29,115.930711,28.683924,115.92586317323088,28.68727154346952
37ac86eb-b2a9-3895-9146-108bd9c9c9ef,江西省,360000,南昌市,791,东湖区,360102,献血点(江西省血液中心东区),文教路517号,"115.924856,28.683015",[],文教路,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-01-22 20:34:09,115.924856,28.683015,115.9200133302822,28.686369898114084
a55de020-b5d2-37a7-99b3-5d61eb4d1c03,江西省,360000,南昌市,791,青山湖区,360111,益丰大药房(高能·金域名都店),洪都北大道299号高能金域名都8号楼113室,"115.927465,28.678147",0791-88499597,湖坊,医疗保健服务,医药保健销售店,药房,090601,2024-08-26 21:03:00,115.927465,28.678147,115.92262065230284,28.681501938597865
d33bfc00-905c-310d-8bb0-1703cdfa7821,江西省,360000,南昌市,791,青山湖区,360111,李小花诊所,洪都北大道与省图南路交叉口东南220米,"115.927923,28.678002",[],湖坊,医疗保健服务,诊所,诊所,090300,2024-08-21 16:35:07,115.927923,28.678002,115.92307826760144,28.68135649307475
4e7737de-f674-3844-8877-226a1a76e2d6,江西省,360000,南昌市,791,青山湖区,360111,云太夫中医健康调理中心,金域名都8栋首层,"115.927914,28.677997",[],湖坊,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-07-11 06:32:32,115.927914,28.677997,115.923069275871,28.68135150655471
3aa09588-e2ca-3f5a-b30c-1335e55f500e,江西省,360000,南昌市,791,东湖区,360102,江西省血液中心东区(文教路),文教路517号,"115.924590,28.683159",0791-88511805;0791-88524941,文教路,医疗保健服务,医疗保健服务场所,医疗保健服务场所,090000,2024-08-30 02:02:27,115.92459,28.683159,115.9197475095573,28.68651408579788
