id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
193f898a-5996-3ef9-9b2c-d1490f897dfe,江西省,360000,南昌市,791,进贤县,360124,进贤服务区(福银高速福州方向),进贤县,"116.106113,28.389776",[],[],道路附属设施,服务区,高速服务区,180300,2024-08-25 17:49:53,116.106113,28.389776,116.10096506519989,28.39288984314324
998ceb58-517b-3e17-bf1d-d566a14688bd,江西省,360000,南昌市,791,进贤县,360124,进贤服务区(福银高速银川方向),进贤县,"116.107965,28.390667",[],[],道路附属设施,服务区,高速服务区,180300,2024-04-12 09:01:19,116.107965,28.390667,116.10281851725128,28.39378135872129
6e289437-04db-37bb-9565-4f5a6b398b70,江西省,360000,南昌市,791,新建区,360112,南昌北服务区(福银高速银川方向),新建区,"115.957363,28.820578",[],赣江新区,道路附属设施,服务区,高速服务区,180300,2024-04-12 11:37:10,115.957363,28.820578,115.9524612301494,28.82378540860989
f3bbbf33-37cc-3dd6-bf5f-3ebac2448250,江西省,360000,南昌市,791,新建区,360112,南昌北服务区(福银高速福州方向),新建区,"115.955445,28.819485",[],赣江新区,道路附属设施,服务区,高速服务区,180300,2024-02-19 14:35:50,115.955445,28.819485,115.95054742501864,28.8226975887207
3b540e96-458e-3247-8582-fbe4cd33305c,江西省,360000,南昌市,791,南昌县,360121,广福收费站(G6011南韶高速出口),南昌县,"115.895243,28.361402",[],[],道路附属设施,收费站,收费站,180200,2024-02-17 11:21:08,115.895243,28.361402,115.8904243364456,28.36489166264449
e0cff02e-1299-31ba-a18d-4529effee239,江西省,360000,南昌市,791,南昌县,360121,广福收费站(G6011南韶高速入口),南昌县,"115.895337,28.361575",[],[],道路附属设施,收费站,收费站,180200,2024-01-29 09:53:56,115.895337,28.361575,115.89051839462108,28.365064660354133
d0bbc8b2-dbfa-33a5-a2a1-f8a038f6b3dd,江西省,360000,南昌市,791,南昌县,360121,泾口收费站(G6021杭长高速出口),南昌县,"116.215304,28.689997",[],[],道路附属设施,收费站,收费站,180200,2024-01-24 05:33:10,116.215304,28.689997,116.21035272056308,28.6931484784652
3cf4cbc3-d113-3bd1-9aa5-85c15beed25d,江西省,360000,南昌市,791,南昌县,360121,泾口收费站(G6021杭长高速入口),南昌县,"116.215453,28.689983",[],[],道路附属设施,收费站,收费站,180200,2023-12-10 21:32:57,116.215453,28.689983,116.21050197033054,28.69313466592204
13f9c0c8-def9-35a4-959e-8080ebf77221,江西省,360000,南昌市,791,新建区,360112,杨家湖南收费站(金山大道出口),新建区,"115.945553,28.820081",[],赣江新区,道路附属设施,收费站,收费站,180200,2024-09-04 13:46:57,115.945553,28.820081,115.9406742763562,28.823313731855247
ac134eae-59b4-3bff-bedb-7e2729400447,江西省,360000,南昌市,791,新建区,360112,杨家湖南收费站(金山大道入口西南向),新建区,"115.944898,28.820316",[],赣江新区,道路附属设施,收费站,收费站,180200,2024-09-04 13:37:17,115.944898,28.820316,115.94002036536264,28.8235497960071
