id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
3b352855-6150-3a9f-b0a2-0d045695caff,江西省,360000,南昌市,791,东湖区,360102,YYhouse(强威大厦店),中山路强威大厦52号,"115.897354,28.675490",[],中山路,体育休闲服务,娱乐场所,酒吧,080304,2024-02-04 18:42:59,115.897354,28.67549,115.89251261477904,28.67886085444795
46782bed-1dec-3fb6-b31b-34bed0044704,江西省,360000,南昌市,791,东湖区,360102,长藤密室(百花洲店),中山路65强威大厦三楼,"115.897351,28.675351",19398604487,中山路,体育休闲服务,娱乐场所,娱乐场所,080300,2024-09-05 13:35:02,115.897351,28.675351,115.8925096235748,28.678721935549472
70f70990-287b-38fa-9678-b5160d006159,江西省,360000,南昌市,791,东湖区,360102,精英台球俱乐部(强威大厦北),中山路65号强威大厦5层,"115.897372,28.675313",[],中山路,体育休闲服务,运动场馆,台球厅,080113,2024-08-25 15:01:15,115.897372,28.675313,115.89253064043515,28.67868396187213
0abd999a-ad8d-381b-b16d-da71b9b6fe09,江西省,360000,南昌市,791,东湖区,360102,龙宝电玩,百花洲强威大厦6楼6024,"115.897401,28.675304",138****5077,中山路,体育休闲服务,娱乐场所,游戏厅,080305,2024-01-17 22:35:59,115.897401,28.675304,115.8925596603103,28.67867497264992
843821ae-a4b5-3e08-9265-3a589b706fd7,江西省,360000,南昌市,791,东湖区,360102,异次元密室(百花洲店),中山路65号强威大厦3F,"115.897481,28.675243",19318564470,中山路,体育休闲服务,体育休闲服务场所,体育休闲服务场所,080000,2024-08-04 01:08:16,115.897481,28.675243,115.89263971773384,28.67861402344202
3886d1cc-710b-3567-9ce7-fdfff7d1f550,江西省,360000,南昌市,791,东湖区,360102,Helens海伦司小酒馆(南昌中山路店),中山路71号3楼海伦司小酒馆(百花洲电影院旁),"115.896994,28.675407",[],中山路,体育休闲服务,娱乐场所,酒吧,080304,2024-08-29 12:39:44,115.896994,28.675407,115.8921523794654,28.678777831787105
b50cccb8-12c4-3a0c-87c0-0de108a88bc0,江西省,360000,南昌市,791,东湖区,360102,平行空间沉浸剧场(强威大厦店),中山路65号强威大厦6楼6023(汉庭同部电梯),"115.897281,28.675267",0791-87880888;187****0008,中山路,体育休闲服务,影剧院,剧场,080603,2024-02-19 16:56:17,115.897281,28.675267,115.89243958356454,28.67863797143058
d977240c-2d0c-3bcb-8915-9e607f9ac55e,江西省,360000,南昌市,791,东湖区,360102,伯爵·沉浸式超级密室(探灵2店),中山路百花洲65强威大厦2楼,"115.897462,28.675148",19168255528,中山路,体育休闲服务,娱乐场所,娱乐场所,080300,2024-09-03 20:08:31,115.897462,28.675148,115.8926207126184,28.678519075708824
c22eb55a-1671-3d52-901e-2ccf176475fb,江西省,360000,南昌市,791,东湖区,360102,百花洲电影院,中山路63号强威大厦4楼,"115.897462,28.675148",0791-82159888,中山路,体育休闲服务,影剧院,电影院,080601,2024-09-08 06:33:05,115.897462,28.675148,115.8926207126184,28.678519075708824
247bc704-4b90-3edb-b4d2-f8f990cbbff5,江西省,360000,南昌市,791,东湖区,360102,八一公园欢乐世界,中山路八一公园内南边,"115.897719,28.675064",[],[],体育休闲服务,体育休闲服务场所,体育休闲服务场所,080000,2024-08-29 03:00:07,115.897719,28.675064,115.89287788654532,28.67843517144801
3652dcb0-f132-3ba0-80ef-1e13729f7d55,江西省,360000,南昌市,791,西湖区,360103,伯爵·沉浸式超级密室(中山路3店),中山路184号,"115.896872,28.675114",177****7914,中山路,体育休闲服务,娱乐场所,娱乐场所,080300,2024-08-26 11:25:42,115.896872,28.675114,115.8920303188526,28.678484978429115
171eef59-1486-3711-b1b5-f14c57bc4029,江西省,360000,南昌市,791,东湖区,360102,辰色酒馆(中山路店),中山路75号(八一馆地铁站2号口步行390米),"115.896061,28.675731",[],中山路,体育休闲服务,娱乐场所,酒吧,080304,2024-08-29 09:53:18,115.896061,28.675731,115.89121869872658,28.67910143049788
df30cf29-6863-32e9-801f-dcd6543feb99,江西省,360000,南昌市,791,东湖区,360102,儿童乐园动漫体验中心,强威大厦南门西150米,"115.896064,28.675690",[],中山路,体育休闲服务,娱乐场所,游戏厅,080305,2024-08-24 21:31:58,115.896064,28.67569,115.89122170408298,28.67906045534006
31461ca7-a0f6-3497-8e8b-1294d1a47a5c,江西省,360000,南昌市,791,东湖区,360102,八一公园游乐场,苏圃路民德路100号(八一公园内),"115.898251,28.678785",[],[],体育休闲服务,休闲场所,游乐场,080501,2024-08-24 00:54:36,115.898251,28.678785,115.8934099342181,28.68215406552432
15bdb46b-24bf-3d54-9fed-8b1961b4b2f9,江西省,360000,南昌市,791,西湖区,360103,红鱼网咖棋牌(中山路店),中山路商会大厦三楼(华润万家肯德基旁),"115.898085,28.674775",185****1864,孺子路,体育休闲服务,娱乐场所,网吧,080308,2024-08-25 23:07:39,115.898085,28.674775,115.8932441418541,28.678146402295635
89441db6-4b27-30f7-9285-cca00afc11c7,江西省,360000,南昌市,791,西湖区,360103,乐通网点,西湖路74-12号,"115.896771,28.675001",[],烁世花瓣雨中山路,体育休闲服务,娱乐场所,网吧,080308,2024-04-21 20:22:37,115.896771,28.675001,115.8919292580778,28.67837202321593
9e9febe7-695c-3faa-a025-10deca8290dc,江西省,360000,南昌市,791,西湖区,360103,加州健身(洪利大厦店),中山路202号洪利大厦9楼,"115.896176,28.675370",135****3045,烁世花瓣雨中山路,体育休闲服务,运动场馆,健身中心,080111,2024-07-20 20:53:51,115.896176,28.67537,115.89133380980572,28.67874067066077
8ebcfca7-85a6-380e-9ad6-5de702a63884,江西省,360000,南昌市,791,东湖区,360102,ARK BAR,百花洲路8号(八一馆地铁站2号口步行470米),"115.895506,28.676885",173****1357,百花洲,体育休闲服务,娱乐场所,酒吧,080304,2024-08-16 03:20:12,115.895506,28.676885,115.89066319938031,28.68025460825137
1f70572d-772d-309c-ba2d-71ea7b8a07d5,江西省,360000,南昌市,791,东湖区,360102,格莱维特Whisky&Cocktail Bar(火神庙店),火神庙1号(八一馆地铁站2号口步行430米),"115.895501,28.676720",135****5428,百花洲,体育休闲服务,娱乐场所,酒吧,080304,2024-08-30 11:00:24,115.895501,28.67672,115.89065820842563,28.68008970412393
