id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
0842a54d-fc1e-33a3-a360-4004b81f0567,江西省,360000,南昌市,791,青山湖区,360111,Audi服务接待,高新大道辅路与火炬三路交叉口东南120米,"115.961317,28.700131",[],南昌高新区,汽车维修,奥迪特约维修,一汽-大众奥迪维修|汽车销售,030401|020000,2024-08-31 09:10:25,115.961317,28.700131,115.95641579150282,28.70341057763203
2e4d961d-4347-3df9-a5fa-f320a190456c,江西省,360000,南昌市,791,青山湖区,360111,比亚迪对公售后服务中心(江西鸿迪盛世),高新大道698号民营科技园,"115.959901,28.697758",[],高新大道,汽车维修,汽车维修,汽车维修,030000,2024-08-21 03:06:50,115.959901,28.697758,115.95500321913914,28.701042457815944
4cb625ae-5f2b-3fde-8c32-970e14a6e2e5,江西省,360000,南昌市,791,青山湖区,360111,江西帝豪雷达汽车服务中心,民营科技园民安路138号,"115.958078,28.697612",0791-88227009,高新大道,汽车维修,汽车维修,汽车维修,030000,2024-04-28 15:57:14,115.958078,28.697612,115.95318430169227,28.700900861738333
64059f00-641d-3255-9611-839768343124,江西省,360000,南昌市,791,青山湖区,360111,江西省鸿运汽车有限公司,民安路138号,"115.957764,28.697626",0791-88512666,高新大道,汽车维修,汽车维修,汽车维修,030000,2024-08-30 13:37:28,115.957764,28.697626,115.95287098989408,28.700915585772
528a2a39-7884-3901-b9eb-8580a458ce4a,江西省,360000,南昌市,791,青山湖区,360111,比亚迪营运车专修店(江西鸿迪盛世),高新大道710号,"115.959479,28.696959",0791-83955776;0791-88312886,高新大道,汽车维修,汽车维修,汽车维修,030000,2024-08-21 03:06:22,115.959479,28.696959,115.95458223445054,28.700244955473668
3abac793-1dd6-38a6-9b81-56d4dadfed24,江西省,360000,南昌市,791,青山湖区,360111,诚兴高新气修店,明安路255号,"115.955777,28.698177",[],高新大道,汽车维修,汽车维修,汽车维修,030000,2024-07-12 16:11:29,115.955777,28.698177,115.95088822533413,28.70147081028118
e1d1c4f1-0ba0-3ab9-8a4a-8857fd57fc52,江西省,360000,南昌市,791,青山湖区,360111,南昌瑞沃车工坊沃尔沃专修,科技大道与民安路交叉口南120米,"115.956634,28.696831",0791-86669977,民安路,汽车维修,汽车维修,汽车维修,030000,2024-07-19 16:04:01,115.956634,28.696831,115.9517435030163,28.70012368341792
1d50bf39-daf9-3a8b-84a3-7a8d1c9409c1,江西省,360000,南昌市,791,青山湖区,360111,众驰改装原厂配置升级改装中心,民安路与民营大道交叉口东80米,"115.955439,28.697935",[],民安路,汽车维修,汽车维修,汽车维修,030000,2024-02-13 14:33:30,115.955439,28.697935,115.95055095748567,28.701229722121667
08c50b8c-45e4-335e-bbd7-e12d5cb256ba,江西省,360000,南昌市,791,青山湖区,360111,捷路达捷豹路虎专修中心,科技大道179号,"115.956803,28.696577",151****2520,民安路,汽车维修,汽车维修,汽车维修,030000,2024-09-08 06:10:28,115.956803,28.696577,115.95191215927966,28.699869451137285
11638b25-4412-3cbd-babe-d67a939658a1,江西省,360000,南昌市,791,青山湖区,360111,达达奔驰专修,民营大道与民安路交叉口北100米,"115.954658,28.698946",[],民安路,汽车维修,汽车维修,汽车维修,030000,2024-08-25 09:14:57,115.954658,28.698946,115.94977151006808,28.70224185035786
f0338138-c1bd-3143-9e2d-51c798e19cd5,江西省,360000,南昌市,791,青山湖区,360111,迪奔宝汽修服务有限公司,塘山镇高新区民安路266号,"115.955093,28.697850",[],民安路,汽车维修,汽车维修,汽车维修,030000,2024-07-14 19:21:19,115.955093,28.69785,115.95020568979578,28.701145551726672
243589d0-8ba4-3b8b-9db6-29f90814d928,江西省,360000,南昌市,791,青山湖区,360111,迪奔汽车服务有限公司,塘山镇高新区民安路266号,"115.955066,28.697846",[],高新大道,汽车维修,汽车维修,汽车维修,030000,2024-08-30 10:35:14,115.955066,28.697846,115.95017874654536,28.70114161468129
d5fe631b-97b1-3c3c-9d38-a929a47e4c44,江西省,360000,南昌市,791,青山湖区,360111,售后服务,科技大道与民安路交叉口南180米,"115.956721,28.696333",[],高新大道,汽车维修,汽车维修,汽车维修,030000,2024-07-25 14:54:34,115.956721,28.696333,115.95183035489868,28.69962578873555
11fcc1eb-631a-31e3-b180-ced71f050d96,江西省,360000,南昌市,791,青山湖区,360111,南昌众鑫汽车维修保养中心,民营大道292号,"115.954500,28.700737",130****1211,塘山,汽车维修,汽车维修,汽车维修,030000,2024-09-08 00:57:41,115.9545,28.700737,115.94961369740444,28.7040320988569
fded010e-8699-330a-9ceb-fe775599e9eb,江西省,360000,南昌市,791,青山湖区,360111,T9电研社南昌分社特斯拉改装升级一站式服务中心,民营大道T9电研社南昌分社,"115.954349,28.699275",188****8571,塘山,汽车维修,汽车维修,汽车维修,030000,2024-02-27 20:13:20,115.954349,28.699275,115.9494631234936,28.7025713344612
16389a5c-24f1-36aa-9719-4f67147c8d6b,江西省,360000,南昌市,791,青山湖区,360111,路安养护车管家名车维修中心,民安路329号,"115.954384,28.699031",137****8845,民安路,汽车维修,汽车维修,汽车维修,030000,2024-06-05 10:23:27,115.954384,28.699031,115.9494980703452,28.70232740693724
e0b407d2-40e0-3186-b81e-b68e44c6cde4,江西省,360000,南昌市,791,青山湖区,360111,三泰汽修连锁,塘山镇科技大道162号,"115.956278,28.696445",139****3577,高新大道,汽车维修,汽车维修,汽车维修,030000,2024-07-13 02:42:08,115.956278,28.696445,115.95138829564206,28.69973873357628
9594adab-5f26-36dd-ab5f-26ac8b41b423,江西省,360000,南昌市,791,青山湖区,360111,车管家名车维修中心(民营大道店),塘山镇高新开发区民营大道赣南牌照厂,"115.954372,28.699008",[],民安路,汽车维修,汽车维修,汽车维修,030000,2024-07-28 22:41:00,115.954372,28.699008,115.94948609690488,28.702304447686043
61df53a4-467b-35dc-872a-fb96214bc45a,江西省,360000,南昌市,791,青山湖区,360111,宝悦汽修车行,塘山镇民营大道185号车漆世界钣喷中心旁边(公厕正对面),"115.954359,28.698852",[],民安路,汽车维修,汽车综合维修,汽车综合维修,030100,2024-08-06 02:51:41,115.954359,28.698852,115.94947313591176,28.702148572408856
7f85da13-302e-3b46-801f-7ec99c46b4b3,江西省,360000,南昌市,791,青山湖区,360111,车漆世界钣喷中心,民营大道185号,"115.954275,28.699111",159****8089;159****8089,民安路,汽车维修,汽车维修,汽车维修,030000,2024-08-28 18:50:14,115.954275,28.699111,115.94938928882284,28.70240759924237
8cce23e2-333d-3857-a8d5-113d20f0e193,江西省,360000,南昌市,791,青山湖区,360111,江西泽丰汽车销售服务有限公司,民营科技园科技大道99号,"115.956880,28.695775",0791-88103063;0791-88103766,高新大道,汽车维修,克莱斯勒特约维修,道奇维修|汽车销售,032602|022501|032601|031500|021400,2024-07-13 12:39:08,115.95688,28.695775,115.95198905596035,28.6990677646947
770494b6-7112-32be-a154-1dcc30b7e446,江西省,360000,南昌市,791,青山湖区,360111,江西洪冠通汽车服务有限公司,民安路329号贤湖实业园B6栋,"115.953863,28.698510",0791-88393399;189****5226,民安路,汽车维修,汽车维修,汽车维修,030000,2024-08-26 03:33:49,115.953863,28.69851,115.94897818107044,28.701807877830024
6d1aae58-ef64-3a60-8226-1fe57af83f8b,江西省,360000,南昌市,791,青山湖区,360111,南昌市竑马汽车维修服务有限公司,高新民营路188号,"115.954257,28.697320",[],民安路,汽车维修,汽车维修,汽车维修,030000,2024-01-26 13:51:52,115.954257,28.69732,115.94937146579468,28.700617738695925
f530bab7-4289-3b89-9997-8ed68bd45adc,江西省,360000,南昌市,791,青山湖区,360111,LUMA凹坑修复钣喷工作室(装修中),高新区科技大道168号,"115.957363,28.696581",181****1588,民安路,汽车维修,汽车维修,汽车维修,030000,2024-07-09 19:46:22,115.957363,28.696581,115.95247094669072,28.69987215710117
d94f974a-eb41-3556-93d5-e21f925c028c,江西省,360000,南昌市,791,红谷滩区,360113,美孚江西汽修中心,绿地·香颂南区东南1门北80米,"115.829759,28.667732",[],红角洲,汽车维修,汽车维修,汽车维修,030000,2024-08-15 19:32:25,115.829759,28.667732,115.824790617367,28.67102090155744
b5d05738-49bf-3c84-a074-6d886f588088,江西省,360000,南昌市,791,红谷滩区,360113,新起点汽车维修中心(绿地香颂店),红谷滩新区红角洲管理处长庚路,"115.829835,28.668001",137****8334;138****3636,红角洲,汽车维修,汽车综合维修,汽车综合维修,030100,2024-08-24 01:56:00,115.829835,28.668001,115.82486679106977,28.67128988932436
781d7a54-947b-3308-9540-a5b05ed41158,江西省,360000,南昌市,791,红谷滩区,360113,豪迈汽修,红谷滩区岭口路866号阳光时代广场B座商业体地下车库001-007车位,"115.834413,28.667239",177****1678,红角洲,汽车维修,汽车维修,汽车维修,030000,2024-08-25 15:28:49,115.834413,28.667239,115.82945656367168,28.67053694022472
a5c7e35c-d2da-33f9-b0f7-e7bc03870bd7,江西省,360000,南昌市,791,红谷滩区,360113,南昌斯巴鲁专修联盟,凤凰南大道与秀水路交叉口西南80米,"115.834675,28.665825",[],红角洲,汽车维修,汽车维修,汽车维修,030000,2024-08-29 03:35:52,115.834675,28.665825,115.8297193426332,28.669124246336978
21953a10-7fd2-326f-a42e-9e29bf6ca126,江西省,360000,南昌市,791,红谷滩区,360113,安驰汽车服务连锁-红角洲店,丰和南大道2888号绿湖豪城23号附属商业楼104室,"115.834354,28.665017",199****9866,红角洲,汽车维修,汽车维修,汽车维修,030000,2024-03-23 08:46:18,115.834354,28.665017,115.8293975878672,28.668316110602767
c3f87ac8-bdbf-3abb-bf4d-9b34fe49d29a,江西省,360000,南昌市,791,红谷滩区,360113,利凡行(绿湖豪城店),绿湖豪城7号门旁,"115.836039,28.665962",138****8138,红谷滩,汽车维修,汽车维修,汽车维修,030000,2024-09-05 16:52:05,115.836039,28.665962,115.83108680226468,28.669263714115413
3e3cebcf-3db0-38db-8f12-121ee9a31527,江西省,360000,南昌市,791,红谷滩区,360113,创维汽修,红谷滩区红谷滩新区前湖大道999号海域香廷165号楼101室,"115.830726,28.662488",150****6527,红角洲,汽车维修,汽车维修,汽车维修,030000,2024-08-22 21:49:38,115.830726,28.662488,115.8257605088884,28.66578174170494
7a2fca71-9f2a-30fa-9912-c70b863cd03d,江西省,360000,南昌市,791,青山湖区,360111,华胜奔驰宝马奥迪专修连锁(南昌青山湖店),湖坊镇高新大道920号正对都市阳光海鲜城旁边,"115.958910,28.661086",180****6655,高新大道,汽车维修,汽车综合维修,汽车综合维修|汽车服务,030100|010400|010500,2024-09-08 01:48:32,115.95891,28.661086,115.95401731305236,28.66439453353264
608e3353-25c3-3de5-89ea-173a4c43a7db,江西省,360000,南昌市,791,西湖区,360103,上通汽车技术服务有限公司广南店,广场南路118号,"115.906901,28.668980",0791-86286989;159****3636;189****6989,[],汽车维修,汽车综合维修,汽车综合维修|汽车服务,030100|010000,2024-08-30 04:21:21,115.906901,28.66898,115.90206420676866,28.672354492384617
2998043e-589c-3780-bfaa-f79bb0a0f518,江西省,360000,南昌市,791,红谷滩区,360113,老王大型货车修理厂,望城新区白马山路,"115.726243,28.618279",16750019894,[],汽车维修,汽车维修,汽车维修,030000,2024-07-14 01:49:11,115.726243,28.618279,115.7211405454024,28.621509411396183
