id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
5718a7f2-d117-3d08-8783-5408d7999e0e,江西省,360000,南昌市,791,青云谱区,360104,玛吉斯轮胎,朱桥公寓东北门西210米,"115.940777,28.607275",138****9617,[],汽车服务,汽车配件销售,汽车配件销售,010800,2024-08-30 12:43:48,115.940777,28.607275,115.93592249783676,28.61064963173908
01cfbf6f-6c07-365f-aa27-73c74bb7fd6f,江西省,360000,南昌市,791,青云谱区,360104,恒通轮胎商行,朱桥公寓东北门西210米,"115.940820,28.607304",138****9617,[],汽车服务,汽车配件销售,汽车配件销售,010800,2024-07-29 10:52:31,115.94082,28.607304,115.93596543150367,28.610678543505507
ed04937d-6187-3539-a844-742efe0e1deb,江西省,360000,南昌市,791,青云谱区,360104,顺风汽配部(朱桥公寓店),朱桥公寓5栋(朱桥东路),"115.941188,28.607290",136****2950,[],汽车服务,汽车配件销售,汽车配件销售,010800,2024-08-30 17:09:40,115.941188,28.60729,115.93633288072992,28.610663917112728
d7c4577e-7c04-3677-8c66-aaa77cccd464,江西省,360000,南昌市,791,青云谱区,360104,德国马牌小胡轮胎行,朱桥东路深农大厦德德国马牌小胡轮胎行,"115.939550,28.607743",135****6922,[],汽车服务,汽车养护/装饰,汽车养护,010400,2024-08-30 14:02:30,115.93955,28.607743,115.93469725456548,28.611119466938675
a1608ec3-8c69-3c73-92fa-f7143f384a6b,江西省,360000,南昌市,791,青云谱区,360104,小李货车修理,朱桥东路朱桥公寓2号1-7,"115.941361,28.607291",158****9634;182****9446,[],汽车服务,汽车服务相关,汽车服务相关,010000,2024-08-29 22:34:43,115.941361,28.607291,115.93650561909772,28.610664616958296
9d256331-4fc9-3836-993d-bf4d3d89ca2a,江西省,360000,南昌市,791,青云谱区,360104,创世纪汽车维修,南昌深圳农产品中心批发市场东区9号门东150米,"115.938345,28.607800",138****3965;159****9708,[],汽车服务,汽车养护/装饰,汽车养护|汽车服务,010400|010500|030000,2024-09-08 01:24:59,115.938345,28.6078,115.93349394368832,28.611178412177622
fd3c2e05-89e2-3b39-86bb-6e518f765c94,江西省,360000,南昌市,791,青云谱区,360104,南昌老刘篷布店,朱桥东路1O8号9号门旁,"115.937237,28.607882",136****6893;158****0250,航空路,汽车服务,汽车服务相关,汽车服务相关,010000,2024-08-30 03:57:19,115.937237,28.607882,115.9323874350402,28.61126213338853
e0d819b2-19d9-3722-9248-10c64ce4d1dd,江西省,360000,南昌市,791,青云谱区,360104,小蔡轮胎店,航空路广天宾馆旁,"115.936409,28.607789",[],航空路,汽车服务,汽车配件销售,汽车配件销售,010800,2024-08-01 11:05:00,115.936409,28.607789,115.9315605239389,28.61117046412061
bec47e03-a605-375b-8548-572f80ca5156,江西省,360000,南昌市,791,青山湖区,360111,昌东汽车修理厂,朱桥东路朱桥公寓东面10号店面,"115.943748,28.607186",135****1359,[],汽车服务,汽车养护/装饰,汽车养护,010400,2024-08-30 06:21:36,115.943748,28.607186,115.93888888129148,28.6105554141779
0ef27da2-aaa3-3640-8879-627307b6c1f2,江西省,360000,南昌市,791,青山湖区,360111,南昌市南昌鑫成汽车配件有限公司,文贤路与南昌大道中辅路交叉口东北220米,"115.940480,28.600383",[],[],汽车服务,汽车配件销售,汽车配件销售,010800,2024-08-22 20:16:26,115.94048,28.600383,115.93562647290614,28.603761570544734
aec91475-7b9b-31ad-85e8-51e3f7e9200b,江西省,360000,南昌市,791,南昌县,360121,车程无忧自助洗车15号店,迎宾中大道3988号,"115.929657,28.517960",19070900732,[],汽车服务,洗车场,洗车场,010500,2024-08-11 02:54:14,115.929657,28.51796,115.92482306738644,28.52139062682327
c5b06a01-d9bd-3996-80ad-c1cf33e6bdde,江西省,360000,南昌市,791,南昌县,360121,云快充汽车充电站(恒大绿洲充电站),迎宾中大道恒大绿洲三期门岗进去,"115.932879,28.520878",4008288517,[],汽车服务,充电站,充电站,011100,2024-01-29 05:02:57,115.932879,28.520878,115.92804149473434,28.52430327152332
78710480-5787-387b-8e3b-75729ffb3a2a,江西省,360000,南昌市,791,南昌县,360121,昆仑网电汽车充电站(中石油南昌迎宾中大道加油充电站),迎宾中大道4300-4688号(银三角立交桥西侧恒大绿洲旁)中国石油迎宾大道加油站,"115.932640,28.522722",95700,[],汽车服务,充电站,充电站,011100,2024-09-08 08:02:55,115.93264,28.522722,115.92780261793143,28.52614688860352
67bd6cfa-58f9-3bda-bacd-1acb550fea96,江西省,360000,南昌市,791,南昌县,360121,中国石油迎宾大道加油站,迎宾中大道4300-4688号(银三角立交桥西侧恒大绿洲旁),"115.932619,28.522743",138****5252,[],汽车服务,加油站,中国石油,010102,2024-09-07 06:43:51,115.932619,28.522743,115.92778163951816,28.52616790930967
7789de46-5ad1-3721-861f-4416e3d4ad60,江西省,360000,南昌市,791,南昌县,360121,车美汇汽车精养维护,小蓝经开区迎宾中大道3666号江铃新城S3-130商铺,"115.925648,28.516876",139****3207,[],汽车服务,洗车场,洗车场,010500,2024-03-11 04:35:38,115.925648,28.516876,115.92081760225707,28.52031168035716
5dde4459-d7cd-3c2d-9ea6-20f5699fc4be,江西省,360000,南昌市,791,南昌县,360121,江西国际汽车广场二手车交易市场有限公司,汽车大道72号,"115.927560,28.523880",[],[],汽车服务,二手车交易,二手车交易,011000,2024-08-22 03:09:17,115.92756,28.52388,115.9227275152028,28.52731086223688
7c169e44-7806-313d-8949-2d698674ae36,江西省,360000,南昌市,791,南昌县,360121,博爵汽车维修,银河城·白沙地东南1门旁,"115.935522,28.521658",152****1577,莲塘,汽车服务,汽车养护/装饰,汽车养护,010400,2024-08-28 08:57:46,115.935522,28.521658,115.9306813138686,28.525079163419964
9d558a57-5a41-3d3f-92b4-d008197e30c0,江西省,360000,南昌市,791,南昌县,360121,江西豪宇汽车销售有限公司,江西国际汽车广场二手车展厅一楼豪宇名车馆,"115.927150,28.523783",0791-83722858;130****3482,[],汽车服务,二手车交易,二手车交易,011000,2024-08-30 16:46:35,115.92715,28.523783,115.9223178696671,28.5272143693511
f1600161-4e04-3215-b134-dc7fd2c8bc7d,江西省,360000,南昌市,791,南昌县,360121,宇子江铃江西宇子汽车销售有限公司,富山五路168号二手车市场,"115.927004,28.523708",139****0522,[],汽车服务,二手车交易,二手车交易,011000,2024-06-01 04:08:38,115.927004,28.523708,115.92217199699502,28.52713956388712
54500076-1501-34be-8ff0-941cfa27ad44,江西省,360000,南昌市,791,青山湖区,360111,驰加汽车服务中心(青山湖区科技大道店),科技大道179号,"115.957267,28.696433",150****8102;159****2124,高新大道,汽车服务,汽车养护/装饰,汽车养护|汽车维修,010400|030000,2024-09-08 02:48:46,115.957267,28.696433,115.9523751668926,28.69972446981364
28e380ac-be9c-3c51-9a13-1007238dae3f,江西省,360000,南昌市,791,青云谱区,360104,中国燃料航空站,南莲路与南昌大道中出口交叉口西南420米,"115.926723,28.595847",[],[],汽车服务,汽车服务相关,汽车服务相关|生活服务,010000|070000,2024-05-08 17:23:55,115.926723,28.595847,115.9218856518215,28.599247234232312
999ca4a4-1ddd-3384-8974-875affe21a0c,江西省,360000,南昌市,791,西湖区,360103,先驱膜工场威固·龙膜汽车贴膜改装(南昌桃苑旗舰店),桃苑大街105号心雨花园11栋,"115.889238,28.659980",180****9743,朝阳洲,汽车服务,汽车养护/装饰,汽车养护|科教文化服务,010400|141400,2024-09-08 03:04:12,115.889238,28.65998,115.88439087687772,28.663356894047688
d0f80a7e-296a-3975-a088-a4c5077993a7,江西省,360000,南昌市,791,红谷滩区,360113,美孚1号车养护(南昌正奥店),长庚路绿地香颂-南区,"115.829797,28.667770",186****2332,红角洲,汽车服务,汽车养护/装饰,汽车养护|汽车服务,010400|010500|030000,2024-04-17 09:30:18,115.829797,28.66777,115.8248287118141,28.67105895127424
d2a2bb67-b981-368f-b87f-3268795d3743,江西省,360000,南昌市,791,红谷滩区,360113,红岭汽车修理店,红岭花园西南门东南60米,"115.831451,28.669891",139****0720,红角洲,汽车服务,汽车服务相关,汽车服务相关|汽车维修,010000|030000,2024-08-29 19:20:45,115.831451,28.669891,115.82648678392326,28.67318183997612
2fe996b8-967d-3124-ae22-92fba35aae7c,江西省,360000,南昌市,791,红谷滩区,360113,凯沃专业汽车美容,岭口路与长庚路交叉口东120米,"115.831324,28.669933",135****9594;139****7510,红角洲,汽车服务,汽车养护/装饰,汽车养护|汽车服务,010400|010500|030000,2024-08-25 09:21:59,115.831324,28.669933,115.82635945532384,28.67322357635887
d66189c3-7fd3-3208-a223-1eb7369f4905,江西省,360000,南昌市,791,红谷滩区,360113,中威车饰—MC马刻汽车升级中心,红岭花园三期凤凰南大道沿街商铺31号,"115.836337,28.670064",153****1105;181****1678,红谷滩,汽车服务,汽车养护/装饰,汽车养护|汽车服务,010400|010500|030000,2024-08-06 02:10:04,115.836337,28.670064,115.83138523665988,28.6733638951976
b3c8d7f6-62db-31c9-9a2f-20b463635749,江西省,360000,南昌市,791,南昌县,360121,壳牌喜力,汇仁大道与桃新大道辅路交叉口东200米,"115.862877,28.569458",[],[],汽车服务,汽车服务相关,汽车服务相关,010000,2024-06-03 20:55:17,115.862877,28.569458,115.85799524763856,28.572854709688823
