id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
d63635c3-8454-3e64-99a2-39bae203301f,江西省,360000,南昌市,791,青山湖区,360111,中海左岸澜庭南区,京东大道800号,"115.974008,28.709454",[],京东大道,商务住宅,住宅区,住宅小区,120302,2024-01-20 23:16:57,115.974008,28.709454,115.96907423989884,28.712694692141746
7239f0cf-5dd2-35a6-ae50-f241cd42ab54,江西省,360000,南昌市,791,青山湖区,360111,中海左岸澜庭南区,高新七路与贤俊路交叉口西60米,"115.975553,28.708751",[],京东大道,商务住宅,住宅区,住宅小区,120302,2024-01-25 14:04:32,115.975553,28.708751,115.97061512643435,28.711987844674592
88d1c346-c57f-3e1d-b332-270cda4882af,江西省,360000,南昌市,791,青山湖区,360111,中海·左岸澜庭,高新七路1266号,"115.975660,28.708790",[],南昌高新区,商务住宅,住宅区,住宅小区,120302,2024-09-08 09:09:11,115.97566,28.70879,115.9707218326333,28.71202652155201
b6a3fde1-334f-3544-8fad-42e073bc8298,江西省,360000,南昌市,791,青山湖区,360111,博微科技大厦,高新七路与贤俊路交叉口西南140米,"115.975391,28.707831",0791-88112277,南昌高新区,商务住宅,楼宇,商务写字楼,120201,2024-09-08 09:13:48,115.975391,28.707831,115.97045363847914,28.71106887171392
87b4513d-c2d7-3d5b-a337-ead8eed8edb7,江西省,360000,南昌市,791,青山湖区,360111,博微佳苑,高新七路与贤俊路交叉口南100米,"115.976029,28.707890",[],京东大道,商务住宅,住宅区,住宅小区,120302,2024-04-02 16:26:14,115.976029,28.70789,115.971089898851,28.711126052421537
8666cc26-ccc9-3df0-a6c3-f2aec854a457,江西省,360000,南昌市,791,青山湖区,360111,SOHO公寓,艾溪湖管理处,"115.976686,28.710034",[],[],商务住宅,楼宇,楼宇相关,120200,2024-02-07 12:20:28,115.976686,28.710034,115.97174493408544,28.713266866603483
696c0078-b833-36aa-8d5d-73a06823f824,江西省,360000,南昌市,791,青山湖区,360111,浙大科技园(江西)D区,京东大道与火炬四路交叉口西北160米,"115.972147,28.707649",[],京东大道,商务住宅,产业园区,产业园区,120100,2024-01-27 23:39:17,115.972147,28.707649,115.96721832739009,28.710895919327104
43bbbd3d-7c97-3d49-87cd-586967924573,江西省,360000,南昌市,791,青山湖区,360111,恒大高新研发大楼,高新开发区京东大道699号,"115.973538,28.706375",[],京东大道,商务住宅,楼宇,商务写字楼,120201,2024-08-24 17:31:28,115.973538,28.706375,115.96860573894936,28.709618910478746
65cbfb08-6217-37f6-977f-0b394ab3623a,江西省,360000,南昌市,791,青山湖区,360111,浙江大学科技园(江西),艾溪湖管理处高新技术产业开发区京东大道698号,"115.971901,28.707299",0791-88110999;159****9244,南昌高新区,商务住宅,产业园区,产业园区,120100,2024-08-29 20:05:03,115.971901,28.707299,115.96697300217367,28.71054680608178
861a5881-6667-3ae9-893f-ad611b11a0c5,江西省,360000,南昌市,791,青山湖区,360111,中凯国际(京东大道),京东大道698号,"115.971899,28.707300",[],南昌高新区,商务住宅,楼宇,商务写字楼,120201,2024-07-29 20:29:47,115.971899,28.7073,115.96697100735128,28.710547810884982
5735c233-4f1b-336f-bf7b-0dc36e8c2347,江西省,360000,南昌市,791,青山湖区,360111,浙江大学国家大学科技园(江西),京东大道与火炬四路交叉口西北20米,"115.972840,28.706564",[],京东大道,商务住宅,产业园区,产业园区,120100,2024-02-08 14:24:16,115.97284,28.706564,115.96790958098386,28.70980970657705
