id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
11d0a3fa-f0e8-3ef4-9c2e-ff6b387f97bb,江西省,360000,南昌市,791,青云谱区,360104,小胡修理店,城南路城南小学东南侧约90米,"115.949953,28.631148",150****7339,[],摩托车服务,摩托车维修,摩托车维修,040200,2024-08-29 17:22:50,115.949953,28.631148,115.94508112055853,28.634492918855564
2921e6d5-a88b-31f7-ac48-ad8a29facbe9,江西省,360000,南昌市,791,青云谱区,360104,电动车摩托车修理,城南大道与博览路交叉口南180米,"115.946750,28.628786",[],[],摩托车服务,摩托车维修,摩托车维修,040200,2024-05-16 10:14:23,115.94675,28.628786,115.94188413515144,28.63213859388633
853f2a5a-4e04-303e-b028-25fec8ae8f71,江西省,360000,南昌市,791,南昌县,360121,立马电动车天能电池,力高国际二期南门,"115.879617,28.589527",[],象湖,摩托车服务,摩托车维修,摩托车维修|生活服务,040200|071200,2024-07-23 01:59:29,115.879617,28.589527,115.87476327296562,28.59293398083782
65554927-d103-3cad-80ba-16656e0a718e,江西省,360000,南昌市,791,西湖区,360103,西湖区金锋配件批发部,月池路与灌婴路交叉口南260米,"115.884196,28.642197",[],[],摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-31 10:37:59,115.884196,28.642197,115.87934442826167,28.64558065413373
91a16140-d6c6-3a50-99f0-bb5e610e6a0b,江西省,360000,南昌市,791,西湖区,360103,小罗修理,飞碟大厦北门旁,"115.878963,28.645402",[],朝阳洲,摩托车服务,摩托车维修,摩托车维修,040200,2024-04-09 10:38:04,115.878963,28.645402,115.87410397628317,28.64877958446596
4186c572-0bcd-37dc-938f-05b2790b05f0,江西省,360000,南昌市,791,进贤县,360124,小张摩托车修理,民和镇胜利南路208号,"116.258318,28.358985",136****0131,民和,摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-29 12:26:16,116.258318,28.358985,116.25342762490774,28.36228504785176
d409b773-2ce3-34a0-86ed-7ab008648f28,江西省,360000,南昌市,791,进贤县,360124,永强车行,胜利南路55号,"116.256593,28.357491",136****6658,民和,摩托车服务,摩托车维修,摩托车维修,040200,2024-07-11 06:56:15,116.256593,28.357491,116.25170286728766,28.36079179607625
c8f8b4af-9f71-3f36-b320-a424262fb733,江西省,360000,南昌市,791,进贤县,360124,八李电动摩托车修配行,云桥南路与西南三路交叉口南100米,"116.252619,28.359312",[],民和,摩托车服务,摩托车维修,摩托车维修,040200,2024-08-13 02:59:24,116.252619,28.359312,116.24772852074052,28.36261324632863
389e54c8-f1bb-3cdf-a8f2-52d1c5bd3f84,江西省,360000,南昌市,791,新建区,360112,老万自行车修理店,长堎大市场A区2栋2号,"115.820922,28.684387",132****1093,[],摩托车服务,摩托车维修,摩托车维修,040200,2024-08-30 12:36:11,115.820922,28.684387,115.81592970637516,28.6876494716829
73c4d883-559a-3ec2-881c-835195a69f10,江西省,360000,南昌市,791,新建区,360112,小言电动摩托车维修,少华路与体育巷交叉口西南120米,"115.822471,28.686358",[],[],摩托车服务,摩托车维修,摩托车维修,040200,2024-04-18 06:53:13,115.822471,28.686358,115.81748249083338,28.68962218970182
bae89a84-d83f-3644-9c84-fac006013ef2,江西省,360000,南昌市,791,新建区,360112,骏越酷车,兴华路253号,"115.821861,28.687900",[],[],摩托车服务,摩托车销售,摩托车销售,040100,2024-06-05 22:39:20,115.821861,28.6879,115.81687081572144,28.691162119647764
286e7246-0779-3e30-98b4-17334a943e35,江西省,360000,南昌市,791,新建区,360112,兴达摩托车销售服务有限公司,长堎镇长征西路333号,"115.820950,28.680445",0791-83741807;138****1868,[],摩托车服务,摩托车销售,摩托车销售,040100,2024-02-13 11:41:41,115.82095,28.680445,115.81595808870078,28.68370987225401
002ddeb8-3d66-39bf-a9e8-fb3c6e662621,江西省,360000,南昌市,791,新建区,360112,宏伟电机水泵,长堎镇长征西路429号永辉超市对面,"115.818671,28.680701",139****8313,[],摩托车服务,摩托车维修,摩托车维修,040200,2024-08-13 21:30:12,115.818671,28.680701,115.81367330214768,28.683961480094386
61de66af-7958-35c5-82e6-c1b30b51bbfe,江西省,360000,南昌市,791,新建区,360112,松湖老邓摩托车电动车修理,兴华路与少华路交叉口北40米,"115.820716,28.690276",[],红谷滩,摩托车服务,摩托车维修,摩托车维修,040200,2024-06-21 15:38:07,115.820716,28.690276,115.8157227184764,28.693534545412057
3014c867-c7b2-3a39-ac44-137cd3b0cff0,江西省,360000,南昌市,791,新建区,360112,小夏精修电动车摩托车,长堎镇新建大道68号小夏修理店,"115.809970,28.691940",135****3835,[],摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-30 02:20:46,115.80997,28.69194,115.80494990527562,28.69517797351385
32ea4384-59b4-35d1-8dbc-447f90440da0,江西省,360000,南昌市,791,新建区,360112,小夏车行,新建大道66号1,"115.810002,28.691901",135****3835,[],摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-07-23 19:30:12,115.810002,28.691901,115.8049819855624,28.695139053517632
75de68ed-65c6-3141-8ac8-f5f0acc52665,江西省,360000,南昌市,791,新建区,360112,小王车行,文化大道与乐业路交叉口西南40米,"115.808691,28.695888",[],[],摩托车服务,摩托车维修,摩托车维修,040200,2024-06-21 05:28:08,115.808691,28.695888,115.80366752071602,28.699121329239627
52d00e1b-9f35-32be-83c0-3d4bfc9e90d9,江西省,360000,南昌市,791,南昌县,360121,鑫动车行,斗柏路与迎宾中大道交叉口东140米,"115.919636,28.544738",[],莲塘,摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-30 21:14:46,115.919636,28.544738,115.91480711791782,28.548168189811136
2cf6b53c-be99-3f47-9a3f-e687cf4c7528,江西省,360000,南昌市,791,南昌县,360121,天能电池顺金电动车摩托车修理,莲塘镇省送便店熊家菜市场对面,"115.919357,28.544450",138****1230,莲塘,摩托车服务,摩托车维修,摩托车维修|生活服务,040200|070000,2024-08-24 06:59:28,115.919357,28.54445,115.9145282658754,28.547880531906088
261f36a2-1123-3e1c-a5e4-6462c6ae0720,江西省,360000,南昌市,791,南昌县,360121,小张摩托车电动车修理,熊村菜场正对面(柏岗地铁站2号口步行170米),"115.919398,28.544429",[],莲塘,摩托车服务,摩托车维修,摩托车维修,040200,2024-08-24 14:37:53,115.919398,28.544429,115.9145692492692,28.5478595083196
d5c49fbc-07f2-3bf5-88f3-71af8cda29a8,江西省,360000,南昌市,791,南昌县,360121,绿风车行,斗柏路与迎宾中大道交叉口东80米,"115.919053,28.544464",[],莲塘,摩托车服务,摩托车销售,摩托车销售,040100,2024-05-11 00:27:39,115.919053,28.544464,115.9142243972772,28.54789476363833
82789965-c9aa-34be-af13-a0b8f14cb6fd,江西省,360000,南昌市,791,南昌县,360121,老张电动车摩托车修理,斗柏路与迎宾中大道交叉口东80米,"115.919070,28.544447",[],莲塘,摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-06-26 06:03:00,115.91907,28.544447,115.9142413913051,28.547877757565487
3c0cb50b-a042-39e5-af1b-72498a9a3da7,江西省,360000,南昌市,791,南昌县,360121,小陈专业换电池,斗柏路与迎宾中大道交叉口东40米,"115.918678,28.544453",[],迎宾中大道,摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-29 16:36:21,115.918678,28.544453,115.91384955507375,28.547884055573363
83439f9c-2f80-3cc3-974f-365f6dc6b9dd,江西省,360000,南昌市,791,南昌县,360121,小姚电动车摩托车修理,斗柏路与迎宾中大道交叉口东60米,"115.919046,28.544113",137****7265,迎宾中大道,摩托车服务,摩托车维修,摩托车维修,040200,2024-01-22 22:15:46,115.919046,28.544113,115.914217427369,28.547543915639185
53dd17a2-289b-385a-a8f3-f74a786b1fda,江西省,360000,南昌市,791,青云谱区,360104,黑骑士部落,南昌市市政设施事务中心西北侧100米,"115.916679,28.640408",[],洪都南大道,摩托车服务,摩托车维修,摩托车维修,040200,2024-07-30 16:52:51,115.916679,28.640408,115.91184385078758,28.64379419199326
a1723743-2709-36af-9f3a-3e5c9136bd75,江西省,360000,南昌市,791,青云谱区,360104,新昌摩配店,洪都南大道222号,"115.916685,28.639469",0791-88455292,洪都南大道,摩托车服务,摩托车服务相关,摩托车服务相关,040000,2024-08-30 15:37:31,115.916685,28.639469,115.91184992168432,28.642855699133616
